worker_execution_index,pair_block_execution_index,batch_size,pair_rep,variant,iteration_index,elapsed_ns,elapsed_seconds,flows,flows_per_second
23,12,1,1,V3_CLEAN,124,33840,3.384e-05,1,29550.827423167848
23,12,1,1,V3_CLEAN,125,33790,3.379e-05,1,29594.55460195324
23,12,1,1,V3_CLEAN,126,33931,3.3931e-05,1,29471.57466623442
23,12,1,1,V3_CLEAN,127,37420,3.742e-05,1,26723.67717797969
23,12,1,1,V3_CLEAN,128,36240,3.624e-05,1,27593.818984547463
23,12,1,1,V3_CLEAN,129,34160,3.416e-05,1,29274.00468384075
23,12,1,1,V3_CLEAN,130,34441,3.4441e-05,1,29035.161580674197
23,12,1,1,V3_CLEAN,131,33840,3.384e-05,1,29550.827423167848
23,12,1,1,V3_CLEAN,132,35409,3.5409e-05,1,28241.40755175238
23,12,1,1,V3_CLEAN,133,86990,8.699e-05,1,11495.574203931486
23,12,1,1,V3_CLEAN,134,37730,3.773e-05,1,26504.1081367612
23,12,1,1,V3_CLEAN,135,41931,4.1931e-05,1,23848.70382294722
23,12,1,1,V3_CLEAN,136,35089,3.5089e-05,1,28498.95978796774
23,12,1,1,V3_CLEAN,137,34220,3.422e-05,1,29222.67679719462
23,12,1,1,V3_CLEAN,138,36750,3.675e-05,1,27210.884353741498
23,12,1,1,V3_CLEAN,139,50600,5.06e-05,1,19762.845849802372
23,12,1,1,V3_CLEAN,140,37909,3.7909e-05,1,26378.960141391228
23,12,1,1,V3_CLEAN,141,34529,3.4529e-05,1,28961.163080309303
23,12,1,1,V3_CLEAN,142,34820,3.482e-05,1,28719.126938541067
23,12,1,1,V3_CLEAN,143,33890,3.389e-05,1,29507.229271171436
23,12,1,1,V3_CLEAN,144,33920,3.392e-05,1,29481.132075471698
23,12,1,1,V3_CLEAN,145,37040,3.704e-05,1,26997.84017278618
23,12,1,1,V3_CLEAN,146,35080,3.508e-05,1,28506.271379703532
23,12,1,1,V3_CLEAN,147,33509,3.3509e-05,1,29842.728819123222
23,12,1,1,V3_CLEAN,148,33961,3.3961e-05,1,29445.540472895376
23,12,1,1,V3_CLEAN,149,33971,3.3971e-05,1,29436.872626652148
23,12,1,1,V3_CLEAN,150,34691,3.4691e-05,1,28825.92026750454
23,12,1,1,V3_CLEAN,151,34260,3.426e-05,1,29188.55808523059
23,12,1,1,V3_CLEAN,152,35149,3.5149e-05,1,28450.311530911265
23,12,1,1,V3_CLEAN,153,40441,4.0441e-05,1,24727.380628570016
23,12,1,1,V3_CLEAN,154,34920,3.492e-05,1,28636.884306987402
23,12,1,1,V3_CLEAN,155,33429,3.3429e-05,1,29914.14639983248
23,12,1,1,V3_CLEAN,156,33889,3.3889e-05,1,29508.09997344271
23,12,1,1,V3_CLEAN,157,33740,3.374e-05,1,29638.41138114997
23,12,1,1,V3_CLEAN,158,51100,5.11e-05,1,19569.471624266145
23,12,1,1,V3_CLEAN,159,37100,3.71e-05,1,26954.177897574125
23,12,1,1,V3_CLEAN,160,34420,3.442e-05,1,29052.87623474724
23,12,1,1,V3_CLEAN,161,33900,3.39e-05,1,29498.525073746314
23,12,1,1,V3_CLEAN,162,34299,3.4299e-05,1,29155.368961194206
23,12,1,1,V3_CLEAN,163,37300,3.73e-05,1,26809.65147453083
23,12,1,1,V3_CLEAN,164,36960,3.696e-05,1,27056.277056277057
23,12,1,1,V3_CLEAN,165,53091,5.3091e-05,1,18835.584185643518
23,12,1,1,V3_CLEAN,166,49450,4.945e-05,1,20222.446916076846
23,12,1,1,V3_CLEAN,167,34540,3.454e-05,1,28951.939779965258
23,12,1,1,V3_CLEAN,168,34900,3.49e-05,1,28653.295128939826
23,12,1,1,V3_CLEAN,169,34431,3.4431e-05,1,29043.594435247305
23,12,1,1,V3_CLEAN,170,34740,3.474e-05,1,28785.261945883703
23,12,1,1,V3_CLEAN,171,35421,3.5421e-05,1,28231.839869004263
23,12,1,1,V3_CLEAN,172,34571,3.4571e-05,1,28925.978421220098
23,12,1,1,V3_CLEAN,173,34629,3.4629e-05,1,28877.530393600737
23,12,1,1,V3_CLEAN,174,38689,3.8689e-05,1,25847.140013957454
23,12,1,1,V3_CLEAN,175,36099,3.6099e-05,1,27701.598382226653
23,12,1,1,V3_CLEAN,176,34760,3.476e-05,1,28768.699654775606
23,12,1,1,V3_CLEAN,177,35729,3.5729e-05,1,27988.468750874636
23,12,1,1,V3_CLEAN,178,37340,3.734e-05,1,26780.93197643278
23,12,1,1,V3_CLEAN,179,36191,3.6191e-05,1,27631.179022408887
23,12,1,1,V3_CLEAN,180,34810,3.481e-05,1,28727.37719046251
23,12,1,1,V3_CLEAN,181,34351,3.4351e-05,1,29111.23402521033
23,12,1,1,V3_CLEAN,182,34220,3.422e-05,1,29222.67679719462
23,12,1,1,V3_CLEAN,183,33869,3.3869e-05,1,29525.52481620361
23,12,1,1,V3_CLEAN,184,47160,4.716e-05,1,21204.410517387616
23,12,1,1,V3_CLEAN,185,37630,3.763e-05,1,26574.54158915759
23,12,1,1,V3_CLEAN,186,34370,3.437e-05,1,29095.141111434394
23,12,1,1,V3_CLEAN,187,33711,3.3711e-05,1,29663.907923229803
23,12,1,1,V3_CLEAN,188,33820,3.382e-05,1,29568.302779420465
23,12,1,1,V3_CLEAN,189,33360,3.336e-05,1,29976.01918465228
23,12,1,1,V3_CLEAN,190,34520,3.452e-05,1,28968.713789107762
23,12,1,1,V3_CLEAN,191,33671,3.3671e-05,1,29699.147634462894
23,12,1,1,V3_CLEAN,192,48571,4.8571e-05,1,20588.416956620207
23,12,1,1,V3_CLEAN,193,37211,3.7211e-05,1,26873.77388406654
23,12,1,1,V3_CLEAN,194,34231,3.4231e-05,1,29213.286202564926
23,12,1,1,V3_CLEAN,195,39160,3.916e-05,1,25536.261491317673
23,12,1,1,V3_CLEAN,196,35100,3.51e-05,1,28490.02849002849
23,12,1,1,V3_CLEAN,197,35091,3.5091e-05,1,28497.33549913083
23,12,1,1,V3_CLEAN,198,36629,3.6629e-05,1,27300.77261186492
23,12,1,1,V3_CLEAN,199,34300,3.43e-05,1,29154.51895043732
23,12,1,1,V3_CLEAN,200,34989,3.4989e-05,1,28580.410986309984
24,12,1,1,V2_ORIGINAL,1,37570,3.757e-05,1,26616.98163428267
24,12,1,1,V2_ORIGINAL,2,51551,5.1551e-05,1,19398.26579503792
24,12,1,1,V2_ORIGINAL,3,43770,4.377e-05,1,22846.69865204478
24,12,1,1,V2_ORIGINAL,4,37920,3.792e-05,1,26371.308016877636
24,12,1,1,V2_ORIGINAL,5,40929,4.0929e-05,1,24432.55393486281
24,12,1,1,V2_ORIGINAL,6,87250,8.725e-05,1,11461.31805157593
24,12,1,1,V2_ORIGINAL,7,51710,5.171e-05,1,19338.61922258751
24,12,1,1,V2_ORIGINAL,8,40060,4.006e-05,1,24962.55616575137
24,12,1,1,V2_ORIGINAL,9,41130,4.113e-05,1,24313.153415998055
24,12,1,1,V2_ORIGINAL,10,36940,3.694e-05,1,27070.925825663235
24,12,1,1,V2_ORIGINAL,11,35700,3.57e-05,1,28011.204481792716
24,12,1,1,V2_ORIGINAL,12,38810,3.881e-05,1,25766.555011594948
24,12,1,1,V2_ORIGINAL,13,36889,3.6889e-05,1,27108.35208327686
24,12,1,1,V2_ORIGINAL,14,36550,3.655e-05,1,27359.781121751024
24,12,1,1,V2_ORIGINAL,15,36429,3.6429e-05,1,27450.657443245767
24,12,1,1,V2_ORIGINAL,16,37249,3.7249e-05,1,26846.358291497756
24,12,1,1,V2_ORIGINAL,17,39990,3.999e-05,1,25006.25156289072
24,12,1,1,V2_ORIGINAL,18,36249,3.6249e-05,1,27586.967916356316
24,12,1,1,V2_ORIGINAL,19,35850,3.585e-05,1,27894.00278940028
24,12,1,1,V2_ORIGINAL,20,35461,3.5461e-05,1,28199.99436000113
24,12,1,1,V2_ORIGINAL,21,58269,5.8269e-05,1,17161.7841390791
24,12,1,1,V2_ORIGINAL,22,41010,4.101e-05,1,24384.296513045596
24,12,1,1,V2_ORIGINAL,23,39431,3.9431e-05,1,25360.756764981867
24,12,1,1,V2_ORIGINAL,24,41820,4.182e-05,1,23912.003825920612
24,12,1,1,V2_ORIGINAL,25,44790,4.479e-05,1,22326.412145568207
24,12,1,1,V2_ORIGINAL,26,36520,3.652e-05,1,27382.256297918946
24,12,1,1,V2_ORIGINAL,27,36829,3.6829e-05,1,27152.515680577802
24,12,1,1,V2_ORIGINAL,28,35670,3.567e-05,1,28034.76310625175
24,12,1,1,V2_ORIGINAL,29,34989,3.4989e-05,1,28580.410986309984
24,12,1,1,V2_ORIGINAL,30,35479,3.5479e-05,1,28185.68730798501
24,12,1,1,V2_ORIGINAL,31,35881,3.5881e-05,1,27869.90329143558
24,12,1,1,V2_ORIGINAL,32,37820,3.782e-05,1,26441.036488630354
24,12,1,1,V2_ORIGINAL,33,35420,3.542e-05,1,28232.6369282891
24,12,1,1,V2_ORIGINAL,34,38201,3.8201e-05,1,26177.32520091097
24,12,1,1,V2_ORIGINAL,35,35769,3.5769e-05,1,27957.169616148058
24,12,1,1,V2_ORIGINAL,36,54960,5.496e-05,1,18195.050946142648
24,12,1,1,V2_ORIGINAL,37,40420,4.042e-05,1,24740.22761009401
24,12,1,1,V2_ORIGINAL,38,36860,3.686e-05,1,27129.679869777534
24,12,1,1,V2_ORIGINAL,39,36030,3.603e-05,1,27754.64890369137
24,12,1,1,V2_ORIGINAL,40,35040,3.504e-05,1,28538.812785388127
24,12,1,1,V2_ORIGINAL,41,34779,3.4779e-05,1,28752.983121998906
24,12,1,1,V2_ORIGINAL,42,34720,3.472e-05,1,28801.84331797235
24,12,1,1,V2_ORIGINAL,43,35011,3.5011e-05,1,28562.451800862586
24,12,1,1,V2_ORIGINAL,44,35200,3.52e-05,1,28409.090909090908
24,12,1,1,V2_ORIGINAL,45,34760,3.476e-05,1,28768.699654775606
24,12,1,1,V2_ORIGINAL,46,34700,3.47e-05,1,28818.44380403458
24,12,1,1,V2_ORIGINAL,47,36100,3.61e-05,1,27700.831024930747
24,12,1,1,V2_ORIGINAL,48,37170,3.717e-05,1,26903.41673392521
24,12,1,1,V2_ORIGINAL,49,35120,3.512e-05,1,28473.80410022779
24,12,1,1,V2_ORIGINAL,50,34790,3.479e-05,1,28743.891922966373
24,12,1,1,V2_ORIGINAL,51,35310,3.531e-05,1,28320.58906825262
24,12,1,1,V2_ORIGINAL,52,51109,5.1109e-05,1,19566.02555322937
24,12,1,1,V2_ORIGINAL,53,37100,3.71e-05,1,26954.177897574125
24,12,1,1,V2_ORIGINAL,54,35951,3.5951e-05,1,27815.63795165642
24,12,1,1,V2_ORIGINAL,55,36069,3.6069e-05,1,27724.6388865785
24,12,1,1,V2_ORIGINAL,56,36600,3.66e-05,1,27322.404371584696
24,12,1,1,V2_ORIGINAL,57,34820,3.482e-05,1,28719.126938541067
24,12,1,1,V2_ORIGINAL,58,34871,3.4871e-05,1,28677.124257979413
24,12,1,1,V2_ORIGINAL,59,35360,3.536e-05,1,28280.54298642534
24,12,1,1,V2_ORIGINAL,60,34811,3.4811e-05,1,28726.551951969202
24,12,1,1,V2_ORIGINAL,61,34940,3.494e-05,1,28620.492272467087
24,12,1,1,V2_ORIGINAL,62,36620,3.662e-05,1,27307.482250136538
24,12,1,1,V2_ORIGINAL,63,35390,3.539e-05,1,28256.569652444196
24,12,1,1,V2_ORIGINAL,64,37389,3.7389e-05,1,26745.834336302123
24,12,1,1,V2_ORIGINAL,65,35679,3.5679e-05,1,28027.691359062752
24,12,1,1,V2_ORIGINAL,66,35150,3.515e-05,1,28449.50213371266
24,12,1,1,V2_ORIGINAL,67,41180,4.118e-05,1,24283.632831471587
24,12,1,1,V2_ORIGINAL,68,54869,5.4869e-05,1,18225.227359711313
24,12,1,1,V2_ORIGINAL,69,38080,3.808e-05,1,26260.504201680673
24,12,1,1,V2_ORIGINAL,70,37400,3.74e-05,1,26737.9679144385
24,12,1,1,V2_ORIGINAL,71,37740,3.774e-05,1,26497.085320614733
24,12,1,1,V2_ORIGINAL,72,35680,3.568e-05,1,28026.905829596413
24,12,1,1,V2_ORIGINAL,73,35329,3.5329e-05,1,28305.358204308075
24,12,1,1,V2_ORIGINAL,74,35070,3.507e-05,1,28514.3997718848
24,12,1,1,V2_ORIGINAL,75,34971,3.4971e-05,1,28595.121672242716
24,12,1,1,V2_ORIGINAL,76,37310,3.731e-05,1,26802.46582685607
24,12,1,1,V2_ORIGINAL,77,35180,3.518e-05,1,28425.241614553725
24,12,1,1,V2_ORIGINAL,78,35220,3.522e-05,1,28392.958546280523
24,12,1,1,V2_ORIGINAL,79,34700,3.47e-05,1,28818.44380403458
24,12,1,1,V2_ORIGINAL,80,37160,3.716e-05,1,26910.656620021527
24,12,1,1,V2_ORIGINAL,81,35149,3.5149e-05,1,28450.311530911265
24,12,1,1,V2_ORIGINAL,82,34600,3.46e-05,1,28901.73410404624
24,12,1,1,V2_ORIGINAL,83,35290,3.529e-05,1,28336.639274582034
24,12,1,1,V2_ORIGINAL,84,52631,5.2631e-05,1,19000.209002299027
24,12,1,1,V2_ORIGINAL,85,37010,3.701e-05,1,27019.724398811133
24,12,1,1,V2_ORIGINAL,86,35450,3.545e-05,1,28208.744710860366
24,12,1,1,V2_ORIGINAL,87,35029,3.5029e-05,1,28547.77470096206
24,12,1,1,V2_ORIGINAL,88,60480,6.048e-05,1,16534.391534391536
24,12,1,1,V2_ORIGINAL,89,51420,5.142e-05,1,19447.68572539868
24,12,1,1,V2_ORIGINAL,90,38739,3.8739e-05,1,25813.779395441285
24,12,1,1,V2_ORIGINAL,91,36621,3.6621e-05,1,27306.73657191229
24,12,1,1,V2_ORIGINAL,92,34660,3.466e-05,1,28851.70225043278
24,12,1,1,V2_ORIGINAL,93,34810,3.481e-05,1,28727.37719046251
24,12,1,1,V2_ORIGINAL,94,34870,3.487e-05,1,28677.946659019213
24,12,1,1,V2_ORIGINAL,95,44329,4.4329e-05,1,22558.595952987886
24,12,1,1,V2_ORIGINAL,96,36070,3.607e-05,1,27723.87025228722
24,12,1,1,V2_ORIGINAL,97,35231,3.5231e-05,1,28384.09355397235
24,12,1,1,V2_ORIGINAL,98,34780,3.478e-05,1,28752.156411730877
24,12,1,1,V2_ORIGINAL,99,47410,4.741e-05,1,21092.59649862898
24,12,1,1,V2_ORIGINAL,100,39441,3.9441e-05,1,25354.326715854062
24,12,1,1,V2_ORIGINAL,101,35609,3.5609e-05,1,28082.78805919852
24,12,1,1,V2_ORIGINAL,102,35040,3.504e-05,1,28538.812785388127
24,12,1,1,V2_ORIGINAL,103,34971,3.4971e-05,1,28595.121672242716
24,12,1,1,V2_ORIGINAL,104,34740,3.474e-05,1,28785.261945883703
24,12,1,1,V2_ORIGINAL,105,34700,3.47e-05,1,28818.44380403458
24,12,1,1,V2_ORIGINAL,106,34441,3.4441e-05,1,29035.161580674197
24,12,1,1,V2_ORIGINAL,107,34989,3.4989e-05,1,28580.410986309984
24,12,1,1,V2_ORIGINAL,108,34770,3.477e-05,1,28760.425654299685
24,12,1,1,V2_ORIGINAL,109,34420,3.442e-05,1,29052.87623474724
24,12,1,1,V2_ORIGINAL,110,41629,4.1629e-05,1,24021.71563093036
24,12,1,1,V2_ORIGINAL,111,42839,4.2839e-05,1,23343.21529447466
24,12,1,1,V2_ORIGINAL,112,36521,3.6521e-05,1,27381.50653048931
24,12,1,1,V2_ORIGINAL,113,34449,3.4449e-05,1,29028.418822026764
24,12,1,1,V2_ORIGINAL,114,33970,3.397e-05,1,29437.739181630848
24,12,1,1,V2_ORIGINAL,115,36141,3.6141e-05,1,27669.405937854517
24,12,1,1,V2_ORIGINAL,116,39920,3.992e-05,1,25050.100200400804
24,12,1,1,V2_ORIGINAL,117,36160,3.616e-05,1,27654.867256637168
24,12,1,1,V2_ORIGINAL,118,34731,3.4731e-05,1,28792.72120008062
24,12,1,1,V2_ORIGINAL,119,36860,3.686e-05,1,27129.679869777534
24,12,1,1,V2_ORIGINAL,120,34160,3.416e-05,1,29274.00468384075
24,12,1,1,V2_ORIGINAL,121,34489,3.4489e-05,1,28994.75194989707
24,12,1,1,V2_ORIGINAL,122,34731,3.4731e-05,1,28792.72120008062
24,12,1,1,V2_ORIGINAL,123,34690,3.469e-05,1,28826.751225136926
24,12,1,1,V2_ORIGINAL,124,34369,3.4369e-05,1,29095.987663301228
24,12,1,1,V2_ORIGINAL,125,34589,3.4589e-05,1,28910.925438723298
24,12,1,1,V2_ORIGINAL,126,35060,3.506e-05,1,28522.532800912722
24,12,1,1,V2_ORIGINAL,127,34680,3.468e-05,1,28835.06343713956
24,12,1,1,V2_ORIGINAL,128,36920,3.692e-05,1,27085.590465872156
24,12,1,1,V2_ORIGINAL,129,34640,3.464e-05,1,28868.360277136257
24,12,1,1,V2_ORIGINAL,130,34949,3.4949e-05,1,28613.121977738992
24,12,1,1,V2_ORIGINAL,131,34000,3.4e-05,1,29411.764705882353
24,12,1,1,V2_ORIGINAL,132,59210,5.921e-05,1,16889.03901368012
24,12,1,1,V2_ORIGINAL,133,36140,3.614e-05,1,27670.17155506364
24,12,1,1,V2_ORIGINAL,134,35630,3.563e-05,1,28066.236317709794
24,12,1,1,V2_ORIGINAL,135,35031,3.5031e-05,1,28546.144843138936
24,12,1,1,V2_ORIGINAL,136,34229,3.4229e-05,1,29214.993134476612
24,12,1,1,V2_ORIGINAL,137,34899,3.4899e-05,1,28654.11616378693
24,12,1,1,V2_ORIGINAL,138,34701,3.4701e-05,1,28817.613325264403
24,12,1,1,V2_ORIGINAL,139,34340,3.434e-05,1,29120.559114735002
24,12,1,1,V2_ORIGINAL,140,34250,3.425e-05,1,29197.080291970804
24,12,1,1,V2_ORIGINAL,141,34490,3.449e-05,1,28993.91127863149
24,12,1,1,V2_ORIGINAL,142,34731,3.4731e-05,1,28792.72120008062
24,12,1,1,V2_ORIGINAL,143,34650,3.465e-05,1,28860.02886002886
24,12,1,1,V2_ORIGINAL,144,36680,3.668e-05,1,27262.813522355507
24,12,1,1,V2_ORIGINAL,145,34700,3.47e-05,1,28818.44380403458
24,12,1,1,V2_ORIGINAL,146,34460,3.446e-05,1,29019.15264074289
24,12,1,1,V2_ORIGINAL,147,34970,3.497e-05,1,28595.939376608523
24,12,1,1,V2_ORIGINAL,148,51380,5.138e-05,1,19462.82600233554
24,12,1,1,V2_ORIGINAL,149,41220,4.122e-05,1,24260.067928190198
24,12,1,1,V2_ORIGINAL,150,35471,3.5471e-05,1,28192.044205125312
24,12,1,1,V2_ORIGINAL,151,34811,3.4811e-05,1,28726.551951969202
24,12,1,1,V2_ORIGINAL,152,36510,3.651e-05,1,27389.75623116954
24,12,1,1,V2_ORIGINAL,153,40250,4.025e-05,1,24844.72049689441
24,12,1,1,V2_ORIGINAL,154,35791,3.5791e-05,1,27939.98491240815
24,12,1,1,V2_ORIGINAL,155,35240,3.524e-05,1,28376.844494892168
24,12,1,1,V2_ORIGINAL,156,43101,4.3101e-05,1,23201.31783485302
24,12,1,1,V2_ORIGINAL,157,35320,3.532e-05,1,28312.57078142695
24,12,1,1,V2_ORIGINAL,158,34240,3.424e-05,1,29205.607476635516
24,12,1,1,V2_ORIGINAL,159,59800,5.98e-05,1,16722.408026755853
24,12,1,1,V2_ORIGINAL,160,42260,4.226e-05,1,23663.038334122102
24,12,1,1,V2_ORIGINAL,161,37570,3.757e-05,1,26616.98163428267
24,12,1,1,V2_ORIGINAL,162,36069,3.6069e-05,1,27724.6388865785
24,12,1,1,V2_ORIGINAL,163,53090,5.309e-05,1,18835.93897155773
24,12,1,1,V2_ORIGINAL,164,41669,4.1669e-05,1,23998.656075259787
24,12,1,1,V2_ORIGINAL,165,37040,3.704e-05,1,26997.84017278618
24,12,1,1,V2_ORIGINAL,166,38539,3.8539e-05,1,25947.741249124265
24,12,1,1,V2_ORIGINAL,167,38360,3.836e-05,1,26068.821689259647
24,12,1,1,V2_ORIGINAL,168,34691,3.4691e-05,1,28825.92026750454
24,12,1,1,V2_ORIGINAL,169,35010,3.501e-05,1,28563.267637817768
24,12,1,1,V2_ORIGINAL,170,34891,3.4891e-05,1,28660.686136826112
24,12,1,1,V2_ORIGINAL,171,35131,3.5131e-05,1,28464.888559961288
24,12,1,1,V2_ORIGINAL,172,34740,3.474e-05,1,28785.261945883703
24,12,1,1,V2_ORIGINAL,173,36580,3.658e-05,1,27337.342810278842
24,12,1,1,V2_ORIGINAL,174,47700,4.77e-05,1,20964.360587002095
24,12,1,1,V2_ORIGINAL,175,38240,3.824e-05,1,26150.62761506276
24,12,1,1,V2_ORIGINAL,176,35211,3.5211e-05,1,28400.215841640398
24,12,1,1,V2_ORIGINAL,177,34739,3.4739e-05,1,28786.090561040906
24,12,1,1,V2_ORIGINAL,178,34681,3.4681e-05,1,28834.232000230673
24,12,1,1,V2_ORIGINAL,179,53991,5.3991e-05,1,18521.605452760647
24,12,1,1,V2_ORIGINAL,180,37010,3.701e-05,1,27019.724398811133
24,12,1,1,V2_ORIGINAL,181,35550,3.555e-05,1,28129.395218002817
24,12,1,1,V2_ORIGINAL,182,34800,3.48e-05,1,28735.63218390805
24,12,1,1,V2_ORIGINAL,183,34780,3.478e-05,1,28752.156411730877
24,12,1,1,V2_ORIGINAL,184,34741,3.4741e-05,1,28784.43337842895
24,12,1,1,V2_ORIGINAL,185,34800,3.48e-05,1,28735.63218390805
24,12,1,1,V2_ORIGINAL,186,34650,3.465e-05,1,28860.02886002886
24,12,1,1,V2_ORIGINAL,187,34741,3.4741e-05,1,28784.43337842895
24,12,1,1,V2_ORIGINAL,188,34600,3.46e-05,1,28901.73410404624
24,12,1,1,V2_ORIGINAL,189,34730,3.473e-05,1,28793.550244745176
24,12,1,1,V2_ORIGINAL,190,34930,3.493e-05,1,28628.685943315202
24,12,1,1,V2_ORIGINAL,191,42809,4.2809e-05,1,23359.573921371673
24,12,1,1,V2_ORIGINAL,192,35200,3.52e-05,1,28409.090909090908
24,12,1,1,V2_ORIGINAL,193,36391,3.6391e-05,1,27479.321810337722
24,12,1,1,V2_ORIGINAL,194,35240,3.524e-05,1,28376.844494892168
24,12,1,1,V2_ORIGINAL,195,53350,5.335e-05,1,18744.14245548266
24,12,1,1,V2_ORIGINAL,196,38860,3.886e-05,1,25733.40195573855
24,12,1,1,V2_ORIGINAL,197,35629,3.5629e-05,1,28067.024053439614
24,12,1,1,V2_ORIGINAL,198,40711,4.0711e-05,1,24563.385817101032
24,12,1,1,V2_ORIGINAL,199,36040,3.604e-05,1,27746.94783573807
24,12,1,1,V2_ORIGINAL,200,35550,3.555e-05,1,28129.395218002817
25,13,64,4,V3_CLEAN,1,3099830,0.00309983,64,20646.293506418093
25,13,64,4,V3_CLEAN,2,2753539,0.002753539,64,23242.815881670824
25,13,64,4,V3_CLEAN,3,3383010,0.00338301,64,18918.064090854
25,13,64,4,V3_CLEAN,4,2765119,0.002765119,64,23145.47764490425
25,13,64,4,V3_CLEAN,5,3403339,0.003403339,64,18805.061734960873
25,13,64,4,V3_CLEAN,6,2713490,0.00271349,64,23585.86174999724
25,13,64,4,V3_CLEAN,7,3502661,0.003502661,64,18271.822480108694
25,13,64,4,V3_CLEAN,8,2911111,0.002911111,64,21984.733663539453
25,13,64,4,V3_CLEAN,9,3370779,0.003370779,64,18986.70900702775
25,13,64,4,V3_CLEAN,10,2737861,0.002737861,64,23375.912802001272
25,13,64,4,V3_CLEAN,11,3902689,0.003902689,64,16398.949544788222
25,13,64,4,V3_CLEAN,12,2788020,0.00278802,64,22955.359000294116
25,13,64,4,V3_CLEAN,13,4985739,0.004985739,64,12836.612586418983
25,13,64,4,V3_CLEAN,14,2885709,0.002885709,64,22178.258445324875
25,13,64,4,V3_CLEAN,15,3513069,0.003513069,64,18217.68943337008
25,13,64,4,V3_CLEAN,16,2802850,0.00280285,64,22833.901207699306
25,13,64,4,V3_CLEAN,17,3472110,0.00347211,64,18432.595741494366
25,13,64,4,V3_CLEAN,18,2778451,0.002778451,64,23034.41737860412
25,13,64,4,V3_CLEAN,19,3441640,0.00344164,64,18595.785730058924
25,13,64,4,V3_CLEAN,20,2721320,0.00272132,64,23517.99861831758
25,13,64,4,V3_CLEAN,21,3598200,0.0035982,64,17786.671113334443
25,13,64,4,V3_CLEAN,22,2767601,0.002767601,64,23124.72065156791
25,13,64,4,V3_CLEAN,23,3430800,0.0034308,64,18654.541214876997
25,13,64,4,V3_CLEAN,24,2705030,0.00270503,64,23659.626695452545
25,13,64,4,V3_CLEAN,25,3402340,0.00340234,64,18810.583304431657
25,13,64,4,V3_CLEAN,26,2822880,0.00282288,64,22671.881199342515
25,13,64,4,V3_CLEAN,27,3380940,0.00338094,64,18929.64678462203
25,13,64,4,V3_CLEAN,28,2747280,0.00274728,64,23295.768905972454
25,13,64,4,V3_CLEAN,29,3476749,0.003476749,64,18408.001267851087
25,13,64,4,V3_CLEAN,30,2835961,0.002835961,64,22567.306108934503
25,13,64,4,V3_CLEAN,31,3693479,0.003693479,64,17327.8364382199
25,13,64,4,V3_CLEAN,32,2858170,0.00285817,64,22391.95009394123
25,13,64,4,V3_CLEAN,33,3447490,0.00344749,64,18564.23078819663
25,13,64,4,V3_CLEAN,34,2860090,0.00286009,64,22376.91820886755
25,13,64,4,V3_CLEAN,35,3547009,0.003547009,64,18043.37118964175
25,13,64,4,V3_CLEAN,36,2828961,0.002828961,64,22623.146801953084
25,13,64,4,V3_CLEAN,37,3494940,0.00349494,64,18312.18847819991
25,13,64,4,V3_CLEAN,38,3507280,0.00350728,64,18247.758947104307
25,13,64,4,V3_CLEAN,39,3462599,0.003462599,64,18483.226039168843
25,13,64,4,V3_CLEAN,40,2825431,0.002825431,64,22651.411412984424
25,13,64,4,V3_CLEAN,41,3439990,0.00343999,64,18604.705246236183
25,13,64,4,V3_CLEAN,42,2881140,0.00288114,64,22213.42940641552
25,13,64,4,V3_CLEAN,43,3359339,0.003359339,64,19051.366950462576
25,13,64,4,V3_CLEAN,44,2762490,0.00276249,64,23167.50467874997
25,13,64,4,V3_CLEAN,45,3505090,0.00350509,64,18259.160249808134
25,13,64,4,V3_CLEAN,46,2800700,0.0028007,64,22851.429999642944
25,13,64,4,V3_CLEAN,47,3561950,0.00356195,64,17967.686239279046
25,13,64,4,V3_CLEAN,48,2784460,0.00278446,64,22984.707986467754
25,13,64,4,V3_CLEAN,49,3399230,0.00339923,64,18827.793353200577
25,13,64,4,V3_CLEAN,50,2789279,0.002789279,64,22944.997614078762
25,13,64,4,V3_CLEAN,51,3454170,0.00345417,64,18528.329526340625
25,13,64,4,V3_CLEAN,52,2775451,0.002775451,64,23059.315404955807
25,13,64,4,V3_CLEAN,53,3383610,0.00338361,64,18914.70943755338
25,13,64,4,V3_CLEAN,54,2726110,0.00272611,64,23476.675556012047
25,13,64,4,V3_CLEAN,55,3393021,0.003393021,64,18862.246947484262
25,13,64,4,V3_CLEAN,56,2736830,0.00273683,64,23384.718817025536
25,13,64,4,V3_CLEAN,57,3368180,0.00336818,64,19001.3597848096
25,13,64,4,V3_CLEAN,58,2780530,0.00278053,64,23017.19456362636
25,13,64,4,V3_CLEAN,59,3467150,0.00346715,64,18458.964855861443
25,13,64,4,V3_CLEAN,60,2954840,0.00295484,64,21659.379188044026
25,13,64,4,V3_CLEAN,61,3526590,0.00352659,64,18147.84253343882
25,13,64,4,V3_CLEAN,62,2753930,0.00275393,64,23239.51589183458
25,13,64,4,V3_CLEAN,63,3609830,0.00360983,64,17729.366756883286
25,13,64,4,V3_CLEAN,64,2871640,0.00287164,64,22286.916187265815
25,13,64,4,V3_CLEAN,65,3461390,0.00346139,64,18489.681890801094
25,13,64,4,V3_CLEAN,66,2728780,0.00272878,64,23453.704585932173
25,13,64,4,V3_CLEAN,67,3465710,0.00346571,64,18466.634542416996
