config_order,config_id,config_description,discretize_continuous,discretizer,sample_around_instance,num_samples,kernel_width,disagreement_case_id,case_seed,model,model_display,y_true,attack_category,threshold,model_probability,model_prediction,model_outcome,local_prediction,local_prediction_clipped,local_decision,decision_agreement,local_r2,fidelity_gap,num_terms_returned,selected_feature_indices,selected_weights,elapsed_seconds
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_04,136003,xgboost,XGBoost,0,Benign,0.51,0.06418690830469131,0,TN,0.3577369212982223,0.3577369212982223,0,True,0.23505692303936299,0.293550012993531,15,"[69, 66, 18, 0, 16, 21, 38, 47, 28, 53, 11, 7, 67, 9, 42]","[0.08141730281052773, -0.05265761467596063, -0.037074077924649514, -0.028669975574224456, 0.0229920477621163, 0.02130594370657414, 0.018625009758045402, 0.017776971112378203, 0.016164646746184827, 0.014525035604881657, -0.013397177293770973, -0.012667822883124803, 0.009117083196239642, 0.007301357038402756, -0.006539001892023666]",0.20955099100001462
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_05,136004,lightgbm,LightGBM,0,Benign,0.26,0.0884499601482781,0,TN,0.08531460319303957,0.08531460319303957,0,True,0.14203039814050922,0.003135356955238533,15,"[69, 37, 66, 38, 43, 26, 10, 67, 47, 48, 21, 31, 2, 4, 45]","[0.02150432674893122, 0.02032519872642948, -0.017521111990274563, -0.008596869398289719, 0.0059987143258187475, -0.005616793268711957, -0.004735418911724061, 0.004664207716654338, -0.0033113183529672983, 0.0018728851120215194, 0.0018156204265885182, -0.0015683855180014558, -0.0012603221070314338, -0.0011207087803215322, 0.0005824449445487823]",0.18738551399974313
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_05,136004,xgboost,XGBoost,0,Benign,0.51,0.6096335053443909,1,FP,0.19536265150600035,0.19536265150600035,0,False,0.09171216699226226,0.4142708538383905,15,"[37, 23, 19, 2, 21, 48, 12, 11, 53, 7, 9, 67, 66, 26, 4]","[0.02429096220859245, 0.019723869201945153, -0.018647630422381233, -0.015219091097428033, 0.01417045119289208, 0.011796681280609416, 0.010985436501859815, -0.010111418150097636, 0.008032669123222086, -0.007692735346633364, 0.007244201088283603, 0.006837912386823073, -0.006643137481757058, -0.005092212119212823, -0.0023302348083682604]",0.20472124399975655
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_06,136005,lightgbm,LightGBM,0,Benign,0.26,0.5184144651378136,1,FP,0.40705569709005085,0.40705569709005085,1,True,0.33373493687402256,0.11135876804776279,15,"[66, 51, 46, 0, 19, 69, 13, 37, 7, 67, 55, 11, 41, 53, 48]","[-0.11509022084021645, 0.03692435099707617, 0.03363456395759107, -0.03246347564583426, -0.03139968607718491, 0.028818688250381887, 0.022991436433485078, 0.015824776203977133, -0.014339661248409356, 0.013493986912179812, 0.011963839365022612, -0.009607592272971342, 0.008120717484951833, 0.007325740505024645, -0.003285904471903251]",0.15968874400005006
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_06,136005,xgboost,XGBoost,0,Benign,0.51,0.08000002056360245,0,TN,0.35084098131228325,0.35084098131228325,0,True,0.17319337868233375,0.2708409607486808,15,"[66, 0, 18, 11, 53, 23, 29, 7, 13, 2, 41, 42, 48, 9, 52]","[-0.06356665343623912, -0.04082113202611929, -0.02871308779902717, -0.024218641160037694, 0.0231608164045424, 0.020148969459576855, 0.018090986218508964, -0.013211570902418696, -0.010550477119328047, -0.009013207449755131, 0.007842226624147169, -0.007388178578861194, -0.004957765719632231, 0.004729158236012937, 0.004373823077958701]",0.19199765299981664
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_07,136006,lightgbm,LightGBM,1,Infilteration,0.26,0.2672456872982205,1,TP,0.49396280301127066,0.49396280301127066,1,True,0.2778208491526609,0.22671711571305014,15,"[66, 51, 46, 0, 19, 7, 37, 42, 53, 55, 13, 39, 12, 69, 8]","[-0.0984298105794561, 0.04338795070927679, 0.039009053903593535, 0.03636229989766699, -0.03116772794368565, -0.022453557906962743, 0.017548888937694795, 0.017100088032775306, 0.0163313167727798, 0.016275264449364547, 0.012039712650764084, 0.010898982657007512, -0.006104180792894792, 0.004882204060029986, -0.004516703567032251]",0.18406607399992936
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_07,136006,xgboost,XGBoost,1,Infilteration,0.51,0.4837058186531067,0,FN,0.4360469740904738,0.4360469740904738,0,True,0.15736152460414932,0.04765884456263286,15,"[66, 53, 0, 11, 18, 29, 23, 19, 8, 39, 7, 13, 69, 14, 12]","[-0.054074074063594775, 0.041694892566667294, 0.03822483288298411, -0.02841902333017962, -0.027834675646503274, 0.019125396060770763, 0.019116410926974074, -0.012652158694353117, 0.01166457119547895, 0.010093701502447748, -0.009141775549941228, 0.008294332667422952, 0.0067657909934707855, -0.00510187241963601, 0.0007632535624003411]",0.1948705519998839
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_08,136007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.2997116616895764,0.2997116616895764,1,True,0.3945920644112231,0.036798525175958996,15,"[7, 66, 51, 46, 69, 37, 19, 0, 10, 53, 42, 43, 40, 14, 67]","[-0.119760440414495, -0.10340354782980296, 0.03777432533142671, 0.021863997888643343, 0.020002753880316027, 0.019218631683633483, -0.018345976196569892, 0.014630088097519419, -0.01444059467221318, 0.011764476008025541, 0.008873808432637893, 0.008775997559820871, 0.008049011081024788, -0.00479016269324387, -0.003960937476370431]",0.16045171399991887
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_08,136007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.23905823360575307,0.23905823360575307,0,True,0.2453328226060073,0.2062625812421931,15,"[7, 66, 11, 18, 53, 69, 20, 19, 10, 24, 67, 9, 40, 14, 42]","[-0.05726782152711738, -0.052725279611627825, -0.04547690055652716, -0.022328732992944127, 0.021846895933404185, 0.021553592093722904, 0.01993798893549451, -0.014814496184688098, -0.011352004134937841, -0.010048287588084239, 0.00850505220736104, 0.006718005655841588, -0.005675153908748132, 0.003202145195808829, 0.0018803973807914552]",0.21287354500009315
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_09,136008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.35218207406251745,0.35218207406251745,1,True,0.29638750859802854,0.040915197169963,15,"[66, 7, 37, 51, 0, 24, 46, 76, 74, 17, 73, 23, 70, 75, 39]","[-0.08646870546837344, -0.06418028633503074, 0.03609140624431138, 0.027203906103988748, 0.023112192761371317, -0.022312040455080482, 0.01621631017572941, -0.015541369481440035, -0.008459929004074794, -0.007996892421707107, -0.007034787992426006, 0.006727014079369017, 0.006096596736270019, 0.0020957244029968947, -0.001402150109101094]",0.16714610799999718
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_09,136008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.33389935873484444,0.33389935873484444,0,True,0.13938259768490646,0.15298148013615775,15,"[66, 0, 74, 7, 72, 24, 22, 2, 21, 19, 76, 53, 8, 75, 9]","[-0.04822420058698982, 0.03995726746605809, -0.029972089127530247, -0.027926178788545194, -0.018870302197321966, -0.016208962484561346, -0.015158378535238746, -0.011147825147542671, 0.010618066276178003, -0.009078658184302936, -0.007522434429466073, -0.0068903047699528965, 0.002866605903899823, -0.0028560037795212685, 0.0010154754876705325]",0.20672756400017533
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_10,136009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.4274913909377665,0.4274913909377665,1,True,0.45374333039168413,0.4671735919403293,15,"[66, 69, 0, 37, 19, 51, 46, 16, 55, 43, 13, 7, 47, 54, 53]","[-0.13909980899017732, 0.13053347038993252, -0.0413491373862627, 0.0269652929776509, -0.025380276442919618, 0.020690801049822894, 0.013548364045851, 0.008426591611687032, 0.008145138894391862, 0.00791667935368579, 0.0073923234423962925, -0.006018315812422644, 0.004288290662747523, -0.0034204271526331325, 0.002870602811488035]",0.15918835699994816
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_10,136009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3599561041285064,0.3599561041285064,0,True,0.23130745546846354,0.0559800082753632,15,"[69, 66, 18, 0, 16, 47, 38, 21, 11, 53, 2, 7, 14, 42, 55]","[0.07798295783732463, -0.056237445380377, -0.032437549731642645, -0.02989944421778499, 0.025841552451996565, 0.02471819619112303, 0.022143194903410827, 0.017967559521905027, -0.01612966842395315, 0.013148843847475432, -0.012593983234326266, -0.007232836667342367, -0.0064839438602182844, -0.006107381962164612, 0.004279404371771717]",0.20898427599968272
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_11,136010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40253229066814616,0.40253229066814616,1,False,0.37549883255786787,0.19436153526637792,15,"[7, 66, 10, 64, 37, 76, 53, 67, 48, 54, 13, 51, 42, 46, 9]","[-0.1257235452787535, -0.11946531802615819, -0.0291615934303751, -0.026424583546209385, 0.01636599913444037, 0.014633954969663753, 0.008796464728667906, -0.007183626946638748, -0.005192736646874045, 0.004840189636960917, 0.0035851657423785713, 0.0032848865521531764, 0.003109055053118747, 0.002540904849662798, 0.0018554646256332132]",0.15817763899985948
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_11,136010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.39314020620256346,0.39314020620256346,0,False,0.22138830285489886,0.17748259557813723,15,"[7, 66, 46, 10, 11, 28, 53, 38, 51, 0, 16, 9, 13, 54, 41]","[-0.06963730248756148, -0.0680597795846118, 0.05755461979639366, -0.025217665543199694, -0.01613548472066366, 0.015520205620621057, 0.013725812838616874, 0.011494499164357156, 0.009539944855008873, -0.008924551361652594, -0.008491720449582891, 0.007294599214012744, 0.005941877631979296, 0.003751087900649805, 0.0027726001447457315]",0.20309630199972162
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_12,136011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5534208292530192,0.5534208292530192,1,True,0.38111674388259853,0.10225500657767883,15,"[66, 26, 77, 40, 37, 22, 14, 74, 11, 28, 2, 24, 19, 43, 21]","[-0.16157068621582804, -0.022817814263479872, 0.021934655664366712, 0.018900712010033138, 0.018524314038520364, -0.010914160511204411, 0.0073554940222861605, -0.007092341183668092, 0.0062888938651639, 0.004689600963136974, -0.00460834892389814, -0.004318469713916241, 0.0018840022977494617, 0.0017450389953054585, 0.0014375638305277063]",0.15620996500001638
4,continuous_local_10k,Continuous features with instance-centred sampling,False,,True,10000,6.623820649745886,DISAGREE_12,136011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.36141046094190876,0.36141046094190876,0,True,0.30482497930833563,0.026731483214018747,15,"[46, 66, 11, 51, 2, 21, 77, 24, 27, 14, 42, 26, 19, 13, 41]","[0.09209584857124457, -0.08883311482973628, -0.03166580704090646, 0.03138172854492554, -0.022397508272177586, 0.02031877893758728, 0.013666626707870614, -0.012046521214460053, 0.011524665968014335, 0.007411498713749009, 0.004510119266446741, -0.004494445010607887, 0.0033549517813491092, -0.0033207099472236704, -0.002853071486146389]",0.21200028299972473
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_01,136000,lightgbm,LightGBM,0,Benign,0.26,0.27170970779733533,1,FP,0.5794250247799333,0.5794250247799333,1,True,0.3568966911132899,0.30771531698259796,15,"[66, 7, 40, 37, 0, 48, 42, 11, 41, 51, 46, 53, 13, 14, 55]","[-0.16575323355666538, -0.04845110547640208, 0.021681315752805033, 0.018140147817149323, 0.016065308585050023, -0.007104932731549715, 0.004919887356031481, 0.004084973488845553, -0.003925850160080051, 0.0033919081421209837, -0.002919051263037266, 0.002151956835654935, -0.001377427637381289, 0.0012444327430022406, 0.0009644934167365986]",0.18137389999992592
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_01,136000,xgboost,XGBoost,0,Benign,0.51,0.47803428769111633,0,TN,0.3987236296267518,0.3987236296267518,0,True,0.3135524935743643,0.07931065806436455,15,"[46, 66, 51, 11, 20, 0, 7, 23, 42, 53, 41, 14, 43, 55, 40]","[0.10213453500405568, -0.08900718275631786, 0.03455834409082069, -0.031438973482025186, 0.02408869263933107, 0.022988020895407083, -0.02158731577831697, 0.014898659999310367, 0.008591777998161538, -0.004515456196018648, -0.0038937206397063034, 0.0031289707660431326, -0.0027180270179960873, 0.002302000042794868, -0.0014913257036678188]",0.19436888900008853
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_02,136001,lightgbm,LightGBM,0,Benign,0.26,0.26787340135836474,1,FP,0.3521441738751133,0.3521441738751133,1,True,0.2770301952712213,0.08427077251674858,15,"[66, 7, 37, 51, 24, 76, 74, 21, 19, 53, 54, 23, 39, 75, 8]","[-0.08296971330729505, -0.0672029477123216, 0.03492801913001055, 0.03107438275427888, -0.02151513485777509, -0.01932043346062962, -0.009897810280864245, -0.006476269906175122, -0.00422154978718298, 0.0040148657689945905, -0.003803568987396424, 0.003326484350468216, -0.001819932683940554, -0.001749511261904412, -0.001448274379603248]",0.1810753320000913
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_02,136001,xgboost,XGBoost,0,Benign,0.51,0.46210363507270813,0,TN,0.3313816019648224,0.3313816019648224,0,True,0.1396682352574219,0.13072203310788572,15,"[66, 0, 74, 7, 22, 24, 72, 21, 76, 2, 19, 75, 8, 54, 39]","[-0.04888213974265854, 0.03790991907053315, -0.030629853213112266, -0.027476687499502453, -0.019536924291096085, -0.017030247432594313, -0.014959741118121088, 0.013042398981753226, -0.012633154749470367, -0.011672085812239929, -0.01140482571415244, -0.009588652402557341, -0.004432878695279909, -0.003590903240080163, -0.0013566363742034343]",0.2107450329999665
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_03,136002,lightgbm,LightGBM,0,Benign,0.26,0.2629219762567261,1,FP,0.4808397011022542,0.4808397011022542,1,True,0.28160429574811197,0.21791772484552813,15,"[66, 51, 46, 19, 0, 7, 37, 55, 13, 2, 53, 42, 48, 39, 12]","[-0.09320965859007088, 0.051249472591491735, 0.040457878853265225, -0.029497599380090635, 0.02568677651598843, -0.025596517000196443, 0.024046753687297112, 0.019824554501565807, 0.0189524860344878, -0.016277571212804362, 0.01335014244513551, 0.012647921106912364, -0.011407298410803124, 0.004890882670490825, 0.0018930202894950564]",0.16516150899997228
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_03,136002,xgboost,XGBoost,0,Benign,0.51,0.4528842270374298,0,TN,0.4489023155728815,0.4489023155728815,0,True,0.17268131945458698,0.003981911464548293,15,"[66, 53, 30, 0, 11, 18, 7, 23, 12, 29, 8, 21, 19, 39, 69]","[-0.05362377870961013, 0.041118943617960056, 0.0366302942564513, 0.034366244743658785, -0.02808110573837921, -0.02690251536739929, -0.01912268095459624, 0.01722354405623718, 0.016004650916979012, 0.015653147399114442, 0.01548553942585439, 0.010836709486450482, -0.009274560247319916, 0.008629761835257266, 0.008626012371100463]",0.2186559980000311
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_04,136003,lightgbm,LightGBM,0,Benign,0.26,0.8066140522374621,1,FP,0.4271761385161336,0.4271761385161336,1,True,0.44920201654639724,0.37943791372132846,15,"[66, 69, 0, 37, 19, 51, 46, 7, 13, 76, 41, 40, 42, 47, 11]","[-0.14141195807117518, 0.13685234179169176, -0.04027857730402764, 0.02944366008156696, -0.027051382396116205, 0.020038960321874414, 0.010991770385449426, -0.007429418592688769, 0.006981541221008818, 0.006557679075809303, 0.005140493026153327, -0.004848357500915323, 0.0034822764322647386, -0.003018508694233541, -0.0024722706911714117]",0.16497536500037313
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_04,136003,xgboost,XGBoost,0,Benign,0.51,0.06418690830469131,0,TN,0.35711481143219725,0.35711481143219725,0,True,0.2331586578379743,0.29292790312750594,15,"[69, 66, 18, 0, 16, 21, 38, 47, 28, 53, 11, 7, 67, 9, 42]","[0.08180917604292431, -0.0533416351763109, -0.03747925835111, -0.028466078724934608, 0.023567880418110178, 0.021359156116854367, 0.019563941699104078, 0.018564604901731934, 0.016277195709821488, 0.01470875724715686, -0.013174382416016003, -0.01199649412816871, 0.009014437167205847, 0.007398166884939258, -0.0064365639550920655]",0.198286993000238
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_05,136004,lightgbm,LightGBM,0,Benign,0.26,0.0884499601482781,0,TN,0.08396377855006812,0.08396377855006812,0,True,0.13936474334431048,0.004486181598209987,15,"[69, 37, 66, 38, 26, 43, 67, 10, 47, 48, 21, 31, 2, 4, 45]","[0.020604907200411506, 0.02047507116668852, -0.01663210851720155, -0.008911748674053114, -0.005759691561665201, 0.005530914579882556, 0.004905127225698828, -0.004658390293461632, -0.0035120371294547603, 0.0018841068446224822, 0.0018609826042637171, -0.0014950980600350636, -0.0014103279186832372, -0.0011701597163168756, 0.0007637858251393409]",0.17296133799982272
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_05,136004,xgboost,XGBoost,0,Benign,0.51,0.6096335053443909,1,FP,0.19459583658955637,0.19459583658955637,0,False,0.09162880662268769,0.4150376687548345,15,"[37, 23, 19, 2, 21, 48, 12, 11, 53, 7, 9, 67, 66, 26, 4]","[0.024550734458889712, 0.02001664362692672, -0.018645299103379705, -0.015924318093780584, 0.014337763418158369, 0.01220736786075664, 0.010743819962974625, -0.010057132049698624, 0.00815722602703581, -0.007440236906426611, 0.00701540147245474, 0.006625737740292174, -0.006310012484994509, -0.005323568804663348, -0.002351144755998467]",0.204649784999674
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_06,136005,lightgbm,LightGBM,0,Benign,0.26,0.5184144651378136,1,FP,0.407583594432141,0.407583594432141,1,True,0.333220136054289,0.11083087070567266,15,"[66, 51, 46, 0, 19, 69, 13, 37, 7, 67, 55, 11, 41, 53, 42]","[-0.11519265643244919, 0.037525970001852045, 0.03449389612525095, -0.03313640357256275, -0.03230298137950836, 0.02805508425400671, 0.02352738955831193, 0.01665268991730977, -0.014369925913964677, 0.013446127863455925, 0.011363907241547155, -0.00966738673307218, 0.008178434819562461, 0.007457274243323048, 0.0057907661068760325]",0.1657352960000935
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_06,136005,xgboost,XGBoost,0,Benign,0.51,0.08000002056360245,0,TN,0.3511275834232507,0.3511275834232507,0,True,0.17105094666227327,0.27112756285964823,15,"[66, 0, 18, 11, 53, 23, 29, 7, 13, 2, 41, 42, 48, 9, 52]","[-0.06331853554917939, -0.04150953108380861, -0.02915278845338502, -0.024519133853925557, 0.023216245005179922, 0.020883792474550456, 0.017918457724425726, -0.013154530084020863, -0.011200058095630173, -0.008420502369276035, 0.0082467150561192, -0.007382119247862133, -0.005310138495532012, 0.004954549383561801, 0.0041634708413239956]",0.20116024899971308
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_07,136006,lightgbm,LightGBM,1,Infilteration,0.26,0.2672456872982205,1,TP,0.4959412869356993,0.4959412869356993,1,True,0.2742687728242512,0.22869559963747876,15,"[66, 51, 46, 0, 19, 7, 42, 37, 55, 53, 13, 39, 12, 8, 69]","[-0.09718999071779176, 0.04446646280304933, 0.03969879551211645, 0.037668616619924586, -0.03189678486465757, -0.021662706712464543, 0.017608173834185503, 0.01749677284416458, 0.016574852392496838, 0.016507413175116996, 0.012187365551308983, 0.011187807940735579, -0.0058940393410841, -0.004652717617918954, 0.004203693330292837]",0.1688497609998194
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_07,136006,xgboost,XGBoost,1,Infilteration,0.51,0.4837058186531067,0,FN,0.4372825599154166,0.4372825599154166,0,True,0.176580159018924,0.0464232587376901,15,"[66, 53, 0, 30, 11, 18, 29, 23, 19, 8, 39, 7, 13, 69, 14]","[-0.05226094633897887, 0.04288445614864375, 0.040046883949987844, 0.034172288494327685, -0.0293039072037486, -0.028347226455805914, 0.020047374421366074, 0.01961871929024878, -0.012792493320558776, 0.011969247102001083, 0.010766626171109317, -0.00847126144679917, 0.008176403843108086, 0.005827321218320269, -0.004690710228752121]",0.19790543999988586
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_08,136007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.29927225309916844,0.29927225309916844,1,True,0.3889715638583525,0.03635911658555102,15,"[7, 66, 51, 46, 37, 19, 0, 10, 53, 42, 43, 40, 14, 67, 11]","[-0.122167019935987, -0.10324171745883545, 0.0389006301335488, 0.022283377734758466, 0.019707158778734794, -0.018573347746211413, 0.01509805928044273, -0.014025720822770852, 0.011825774384792162, 0.00931985649509243, 0.009188780742759558, 0.008075655343396966, -0.005163548097444634, -0.003924024371567568, -0.002693546233423074]",0.1402450040000076
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_08,136007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.23880733654439124,0.23880733654439124,0,True,0.2455050872245773,0.20651347830355493,15,"[7, 66, 11, 18, 53, 69, 20, 19, 10, 24, 67, 9, 40, 55, 14]","[-0.058663850793994804, -0.052535072377605053, -0.04649952422653922, -0.02330815841828305, 0.021817992133803886, 0.021817641947854554, 0.02011877219504662, -0.014798786485071021, -0.01115389984344295, -0.010192910686752673, 0.008873345335947585, 0.007210505387230701, -0.006055295976742902, -0.0032442655523717895, 0.0026678672352774655]",0.22316596299970115
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_09,136008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.3521446927086861,0.3521446927086861,1,True,0.2949688452799055,0.040877815816131646,15,"[66, 7, 37, 51, 0, 24, 46, 76, 74, 17, 23, 73, 75, 39, 8]","[-0.0867237201930324, -0.06514802339091114, 0.036484423341570024, 0.027244820418778987, 0.023962633476024762, -0.022776036227461303, 0.017449476482061858, -0.01597168853539867, -0.008481981874501231, -0.008190583624486162, 0.007155874680990818, -0.00693978317767775, 0.002107882197485749, -0.0014015000838325333, -0.0006387202916451034]",0.1501854899997852
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_09,136008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.3335831926798266,0.3335831926798266,0,True,0.13757364645416292,0.15329764619117558,15,"[66, 0, 74, 7, 72, 24, 22, 2, 21, 19, 76, 53, 8, 75, 9]","[-0.04788562437715281, 0.04054698570972213, -0.030322878423803493, -0.02864113201897441, -0.018482855337683252, -0.016439343686749843, -0.015578500959222906, -0.011722571998985291, 0.010252966781278069, -0.009468950290087633, -0.007975197112306459, -0.006349968058138146, 0.003267083433285983, -0.00320365601867673, 0.0010776238494512507]",0.20385736199978055
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_10,136009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.4276323227651371,0.4276323227651371,1,True,0.45151447255051746,0.46703266011295874,15,"[66, 69, 0, 37, 19, 51, 46, 16, 55, 43, 13, 76, 7, 47, 54]","[-0.13985885953589364, 0.13154263621605544, -0.04154134456643287, 0.02792663017603113, -0.026187622914205923, 0.02130008580291526, 0.013555669407721913, 0.008854103564326529, 0.008115026884766103, 0.008086790936510524, 0.007318920040619512, 0.006191972466043423, -0.006059110641500284, 0.004946194223835449, -0.0034040618974778974]",0.14001580000012837
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_10,136009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3588544064001451,0.3588544064001451,0,True,0.22793316533580732,0.05708170600372453,15,"[69, 66, 18, 0, 16, 47, 38, 21, 11, 2, 53, 7, 14, 42, 55]","[0.07847980453326302, -0.05559289457518612, -0.03221494256208577, -0.02995301719460035, 0.026086933871264473, 0.024977407236771054, 0.022157630024400233, 0.018234230129511343, -0.015994516186237415, -0.01301088606638113, 0.012946078869034486, -0.006884713754171269, -0.006644558535536707, -0.005537548375368584, 0.0044947552245681735]",0.2033563800000593
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_11,136010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40355975832109453,0.40355975832109453,1,False,0.3736887481892267,0.1953890029193263,15,"[7, 66, 10, 64, 37, 76, 53, 67, 54, 48, 42, 13, 51, 46, 9]","[-0.12728654624559024, -0.12053939559335214, -0.029184811143778785, -0.026375822467092993, 0.016848381475928525, 0.014472932104895303, 0.008945355896728154, -0.0074650585834219515, 0.00584921307720039, -0.005697521910194075, 0.0033981889654224216, 0.003365921494630581, 0.0031901687504911546, 0.0026583775560301104, 0.002203473650942201]",0.15743842699976085
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_11,136010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.3946757976745342,0.3946757976745342,0,False,0.22089943991915217,0.17594700410616648,15,"[7, 66, 46, 10, 11, 28, 53, 38, 51, 0, 16, 9, 13, 54, 41]","[-0.07149398089013581, -0.06803993128837153, 0.058348784389548096, -0.025678242342951206, -0.016113738877279522, 0.016018081414185807, 0.014139956478635161, 0.011222917732997386, 0.010096308504908636, -0.009096253298658834, -0.008459558150396857, 0.0076572402357380194, 0.006186247619571594, 0.003651881848296278, 0.002803243555244412]",0.18969755799980703
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_12,136011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.5546415928112747,0.5546415928112747,1,True,0.3810401464315788,0.10103424301942332,15,"[66, 26, 77, 37, 40, 22, 14, 74, 11, 46, 2, 24, 28, 43, 21]","[-0.16322397894520818, -0.02317468817377102, 0.02247648694927102, 0.01925667468372876, 0.019244385686739047, -0.01097975673307421, 0.007304135512341749, -0.007082572207417478, 0.006117787012014638, 0.005806424909833948, -0.004860845456576299, -0.004341934390190531, 0.0042742565533601005, 0.002077612586046694, 0.0015254204712738153]",0.18331040799967013
