Test Position,True Label,XGBoost Attack Probability,LightGBM Attack Probability
55239,1,0.994224,0.9936722023426493
32389,1,0.99982435,0.9997130241848119
31616,1,0.99975985,0.9995522287809936
10259,1,0.9998977,0.9997706651919207
41311,1,0.31529012,0.3028770358054815
34005,1,0.9990932,0.998606294677834
46019,0,0.0030042387,0.004088566532639832
35922,1,0.9996959,0.9995663593357169
6326,0,0.08742743,0.1249313401522373
53971,0,0.00010810975,0.00016463483366194192
23762,0,0.24057202,0.2824290556968014
9042,1,0.9998771,0.9997257920616716
16268,1,0.9998605,0.999762365904194
7549,0,5.6181594e-05,0.00014962214245727525
34276,0,7.3722054e-05,0.0001562198135456306
2257,1,0.13648982,0.14084013802188486
10826,1,0.9998977,0.9997706651919207
21008,1,0.969652,0.9483885798709967
2830,0,0.0024498028,0.005446407446564751
47155,1,0.9997124,0.9995652464295308
44969,0,0.071864955,0.08058727630199972
43929,0,0.15336926,0.06316631257314535
56785,0,0.0038605807,0.000954545747224303
39447,1,0.9998977,0.9997706651919207
24952,1,0.99943644,0.999133763838274
36859,1,0.9998605,0.999762365904194
48714,1,0.999627,0.9994986199191551
17717,0,0.22580165,0.211244176039931
10875,0,0.00060036156,0.0014216194644077868
19475,1,0.12003829,0.1221755883737913
54900,1,0.9998282,0.999623260838151
22232,0,0.0027348993,0.0035621858715195877
9390,0,0.08830489,0.09424892004974356
48452,0,9.257734e-05,0.0001503757516292687
48287,1,0.99982697,0.9997813203029922
18581,1,0.9947937,0.9937253073590323
53858,1,0.9998977,0.9997706651919207
58510,1,0.35588753,0.32682075035714364
43559,1,0.9994236,0.9991968489767639
29692,1,0.99943644,0.9991968489767639
31872,0,4.1739753e-05,9.53492211301063e-05
11249,0,0.12209074,0.15389073817085025
7878,0,0.22559506,0.20012385739949756
58374,0,0.00048294137,0.000816432388258695
44759,0,0.0050096805,0.003539078022114971
22854,0,0.0007690481,0.0014862810785168043
37420,1,0.9998977,0.9997706651919207
18861,1,0.08723121,0.11076623542652643
8612,0,0.0032331194,0.0025688614839681754
17418,1,0.9998977,0.9997706651919207
5951,0,0.05880582,0.06937708685906271
50426,0,2.7290243e-05,0.00010610292632828913
33168,0,0.03467216,0.02691760388819178
53806,1,0.99961615,0.9997172052262076
2373,0,0.00045959477,0.0007546238431376482
45505,1,0.99509984,0.9942895117677651
47986,1,0.99983346,0.9996433056757538
15395,1,0.78293675,0.695455306728631
5798,1,0.9994155,0.9991327704820097
43627,1,0.99984276,0.9997051120974529
44110,1,0.9998977,0.9997706651919207
34106,1,0.37533882,0.26884523382242226
2478,1,0.99948907,0.9985198195439172
45642,1,0.43867424,0.603063334236565
55712,1,0.9998605,0.999762365904194
16500,0,0.15172043,0.1374028052093509
44645,1,0.9998771,0.9997257920616716
40006,0,0.07337664,0.09435592923788916
18401,1,0.9998771,0.9997257920616716
46007,0,1.9666511e-05,5.7807196834170833e-05
52257,1,0.9992933,0.9990449277640735
23690,0,0.052565306,0.06646698404756388
36556,1,0.99976057,0.9997177170289175
4030,0,0.002872591,0.001938716133441332
9030,0,0.11051022,0.07036332632405166
19878,0,0.043151468,0.040035668285297206
2781,1,0.9998771,0.9997257920616716
25393,1,0.9993685,0.9991409598672374
59449,1,0.99891055,0.9993864685008335
529,1,0.9998771,0.9997257920616716
50209,1,0.9998827,0.9996968577313506
25928,0,0.09069732,0.10902725765462826
8054,0,0.03789239,0.04947829036030493
42091,0,0.3065188,0.3599795978519937
35709,0,0.09226183,0.10839826932074983
20626,1,0.9998977,0.9997706651919207
37016,1,0.9998977,0.9997706651919207
22676,1,0.9998771,0.9997257920616716
40313,1,0.9993266,0.9990032803773983
30321,0,0.0029705763,0.004918675130211641
55787,0,0.16470705,0.1116150886777233
6756,1,0.9998605,0.999762365904194
31106,1,0.99985397,0.9997981227858819
32553,1,0.9998293,0.99979192097428
3784,1,0.9998605,0.999762365904194
56598,0,5.544888e-05,0.0001021773881919223
4050,0,0.0005703608,0.001071495805575693
39365,1,0.9998771,0.9997257920616716
13304,1,0.9998511,0.9997051120974529
10801,1,0.99940705,0.9991409598672374
35306,1,0.99986553,0.9996920640091854
16825,1,0.9927087,0.9955501454160652
48091,0,0.12429254,0.14767303114850744
36664,0,0.18821083,0.1674173370427312
54008,0,0.0047326596,0.006076389152739609
44361,1,0.99986553,0.9995623367587857
3145,1,0.99984074,0.9997467426972096
13442,1,0.9998977,0.9997706651919207
26347,0,3.338418e-05,9.006610204188276e-05
30435,0,0.07819534,0.08298473522875839
54130,1,0.9998605,0.999762365904194
58702,1,0.9994319,0.999133763838274
990,0,0.15143834,0.10374391005157087
31131,0,0.000481821,0.0008756249951906669
54617,0,0.15776707,0.09232405851206754
48379,0,0.13645913,0.14534129589060527
44115,0,0.00017345315,0.0003804931579911879
26891,0,0.03826636,0.05702953886387017
18670,1,0.99935275,0.999160570547648
19335,1,0.9998259,0.9995583575427959
3778,0,0.08199653,0.08640043611800793
42776,0,0.054289006,0.057098638301142896
43889,0,0.039921403,0.04078010818541867
34455,0,0.154112,0.11333990848087734
53879,1,0.18256228,0.12950694080364805
13431,1,0.99982184,0.999700723044547
34275,0,0.00066516164,0.0007546238431376482
44925,1,0.9998771,0.9997257920616716
15324,1,0.99633455,0.9946223278460016
10737,0,0.0026390548,0.004340499769231719
10627,0,0.0005222716,0.0008700453290542103
54992,1,0.99904186,0.9986078706714427
1096,1,0.9964869,0.9939418168560947
26024,1,0.99978644,0.9998241338644445
58266,1,0.9992204,0.9990776280352136
7727,1,0.9998977,0.9997706651919207
23702,1,0.9996853,0.9994868707210712
3079,0,5.403705e-05,0.00011053132207760322
47628,1,0.99928015,0.999133763838274
33972,1,0.99904186,0.9988195436685856
29119,0,0.16476957,0.21136237751430448
45309,1,0.9998977,0.9997706651919207
22522,1,0.33100334,0.4426475605101763
5827,0,5.28001e-05,0.0001646448525921505
21093,1,0.9993753,0.999160570547648
17252,0,0.0011588914,0.0014133856302352818
10487,1,0.99940705,0.9991409598672374
49999,1,0.9998635,0.9996968577313506
12075,0,0.025473397,0.025220797300539558
16398,0,0.004164395,0.003584620596163174
20379,0,0.13738517,0.11004614012446955
18025,0,0.03633764,0.029439191715654817
39372,1,0.9998771,0.9997257920616716
46992,0,0.0024001605,0.004904490790052362
47791,1,0.99854267,0.9972383884976952
34012,1,0.9996284,0.9991977200860588
1874,1,0.9998977,0.9997706651919207
52874,1,0.99984455,0.9997467426972096
35706,1,0.9998535,0.9994314118841748
42528,0,0.16873442,0.15325619883668748
42020,1,0.9998977,0.9997706651919207
57265,0,0.031154433,0.04927693299616983
60085,0,0.24292511,0.2733517151214459
20321,1,0.9997917,0.9997965985096384
57975,1,0.9993685,0.9991409598672374
40412,1,0.13215671,0.17874842723067577
55958,0,0.002206704,0.0017822946874758935
55276,0,0.16742675,0.13396358225006422
57455,0,2.3897035e-05,0.00011117493369118261
58701,0,0.07472501,0.1034277651764875
54362,0,0.00024844462,0.0006286873836213403
292,1,0.9998977,0.9997706651919207
37914,0,0.0007145597,0.0010523839648822503
6636,0,0.14606117,0.11837312639641985
10794,0,0.0025012114,0.005966006629676186
22184,0,0.0012684617,0.0018036208308145113
6274,0,5.7616806e-05,0.00011570429048022825
25948,0,0.21533492,0.1714945388250758
18106,0,0.063466996,0.05851431415275618
33620,0,0.07237796,0.07346579735601896
1016,0,0.09667223,0.10667252950751635
54097,1,0.99980205,0.999623260838151
50465,0,0.11086091,0.12052251216884692
56728,0,3.6818346e-05,8.728004637933846e-05
11799,1,0.18305507,0.20138513679093908
13525,0,0.10854988,0.10216923692976584
39336,0,0.030899918,0.02267524653956424
36572,0,0.12170595,0.11759471177959534
38292,1,0.9998977,0.9997706651919207
57840,0,0.123551704,0.15575161110840788
44271,0,0.0018836601,0.0013633450915627244
31500,1,0.9996137,0.9997263784679289
29260,1,0.9995963,0.9994868707210712
49199,0,0.0006988072,0.0015057758425670203
12797,1,0.9992962,0.9990032803773983
16868,1,0.9995877,0.9991635673294376
12929,1,0.9993685,0.9991706284076477
5225,1,0.9998771,0.9997257920616716
13543,0,0.3492345,0.30793584598711066
36493,1,0.9998605,0.999762365904194
7808,0,0.16335261,0.16995663832875757
53921,0,0.13365573,0.11195535176699872
43788,1,0.9998977,0.9997706651919207
10474,0,0.09511214,0.08169049053472988
44556,1,0.060771737,0.06700449354531442
57585,1,0.999134,0.998606294677834
34019,0,0.00018674356,0.0005027879516467722
57630,0,0.30047044,0.24194453619736636
35602,0,0.004552521,0.004652667414177597
46118,1,0.9997906,0.9997816703898283
22509,0,0.0009668289,0.002408286025709649
58898,1,0.9998386,0.9997467426972096
60031,1,0.9998977,0.9997706651919207
15465,0,0.008125378,0.011131573757600762
1127,0,0.0006221457,0.0008590806112372175
19726,1,0.9998977,0.9997706651919207
45992,1,0.99984455,0.9997467426972096
35019,1,0.999627,0.9994986199191551
3791,0,0.16162185,0.17036677498813796
1525,1,0.9990932,0.998606294677834
7678,0,0.018461924,0.01821327209395131
40159,1,0.9990387,0.9984780877317662
4721,0,0.054450825,0.05101318097138357
30584,1,0.1611496,0.14708928967267068
214,1,0.9998771,0.9997257920616716
41501,1,0.9998977,0.9997706651919207
37426,1,0.9996947,0.999748892461094
31324,0,0.057619397,0.08831491955226928
2319,1,0.9998977,0.9997706651919207
50923,0,0.041406307,0.04139925417121156
35407,0,4.2490283e-05,6.526751786801881e-05
19614,0,0.019932268,0.01667796883731611
38851,0,0.18845414,0.18405861145401292
50519,0,0.028335257,0.028881558642210228
29670,0,0.1896254,0.18072143202868934
25329,1,0.9998512,0.9994324976150045
4534,0,0.020653646,0.019517976731235585
24214,1,0.9998977,0.9997706651919207
37681,1,0.99987507,0.9996834445226686
42439,0,0.06363804,0.04432243935798038
49198,1,0.16717441,0.16074338299472044
15171,1,0.999627,0.9995252326512033
47683,0,3.778955e-05,8.543681224096877e-05
29269,0,0.13770807,0.16585200110778295
11246,1,0.9994319,0.999133763838274
26926,0,0.011516984,0.014178749010990636
19617,0,0.05461743,0.05721623436523554
9753,1,0.9998977,0.9997706651919207
38802,1,0.9983455,0.9987190067581942
14268,0,0.24666561,0.23054956613228808
17770,1,0.9998977,0.9997706651919207
22257,0,0.012129536,0.013960500396206294
32288,0,0.6893336,0.5100627281358537
46656,0,0.016780626,0.02680230003282513
7126,0,0.00020001404,0.00019935436080552573
23681,1,0.99943644,0.999133763838274
52733,0,0.03149109,0.06523619597481736
10281,0,0.034130517,0.05333801315297217
52152,0,0.000527749,0.0007397529018610227
37733,0,0.10503259,0.07378681485761544
14337,0,0.0032909627,0.008643614550912318
38072,1,0.9993981,0.9991409598672374
15598,0,0.04645293,0.050866069962877826
25472,1,0.9992243,0.9987243230231901
10572,1,0.9998977,0.9997706651919207
29301,0,0.18790534,0.12980471103546706
4806,1,0.99942243,0.9991968489767639
24359,0,0.25351527,0.3120121618884165
26232,0,0.019928116,0.025045659240831502
44772,0,0.19729717,0.1839683748373167
47951,1,0.99866545,0.9985855362557111
5924,0,0.06694253,0.05527663799903016
9026,0,0.0005703608,0.0010576342989634092
49986,1,0.9998977,0.9997706651919207
59170,0,0.00032301707,0.0006964355040291187
46105,0,0.19785973,0.2031496321049229
10475,1,0.9994236,0.9991968489767639
34273,0,3.6222984e-05,6.507502467274998e-05
6305,1,0.9998067,0.9997675150858241
19597,1,0.10678618,0.14463981139624313
55002,1,0.9998977,0.9997706651919207
55278,0,0.22118354,0.23743768780615895
23905,1,0.9996841,0.9994700652587408
29700,0,0.00303525,0.003495925907840546
47753,0,0.00038044286,0.0008537724498680101
35135,0,2.024536e-05,5.765956063816545e-05
58493,0,0.026606565,0.0392432172804256
35505,1,0.9998605,0.999762365904194
40112,0,0.0005703608,0.0010576342989634092
42383,0,0.05428833,0.050928521061327045
47284,0,0.0005950156,0.0006260626491311126
50672,0,0.003675057,0.004467802728363117
38680,0,0.31266028,0.26853114212829926
4693,0,0.20113531,0.18388606669764945
17921,0,0.12384527,0.15515616606176422
42334,1,0.79042816,0.7214703311528818
34775,1,0.04539028,0.0586842629893498
42019,0,0.023582384,0.0397093338715462
8734,1,0.9991204,0.9988195436685856
36813,1,0.8300257,0.36334717300980046
33197,1,0.9998771,0.9997257920616716
40556,1,0.99984455,0.9997467426972096
32758,0,0.03069888,0.01803380101923141
52949,0,0.008346806,0.006694263497031972
42305,1,0.99977785,0.9997359768579812
32824,0,0.108606,0.10194221414966913
42067,1,0.9993685,0.9991706284076477
14285,1,0.99950755,0.9994827745224767
30654,0,3.947939e-05,6.584372488136518e-05
41808,1,0.9998386,0.9997467426972096
58983,1,0.99980253,0.999793225078108
18152,0,0.2807822,0.2059357297980517
7503,1,0.9970413,0.9954696924305031
53740,0,0.1724494,0.18195066022695355
28887,1,0.9998646,0.9997051120974529
10104,1,0.9992213,0.999017140003854
47386,0,5.20305e-05,8.753821671281036e-05
54419,0,0.15277323,0.1924118386360662
41854,1,0.9995844,0.9997082903236508
37208,0,0.097527444,0.12210344806329691
24929,0,0.03275296,0.031121323970289518
11175,0,0.051164944,0.07522144114481659
36956,1,0.9998977,0.9997706651919207
26277,1,0.9998605,0.999762365904194
54363,1,0.99804854,0.9992102370996571
54509,1,0.9998977,0.9997706651919207
12642,1,0.9998605,0.999762365904194
44802,1,0.99981755,0.9995114813339224
30348,0,4.5149573e-05,0.00010484945528450552
52419,0,0.0032653783,0.0042931551983103776
60067,0,0.26974344,0.3405839858938276
59800,0,0.003911768,0.0048741157007783096
15749,0,5.5645407e-05,0.00021545642718081922
24427,1,0.9937273,0.9943396522310157
29270,0,0.03650225,0.013267388627760284
47861,1,0.99224174,0.9832219697023394
31546,1,0.9991204,0.9988195436685856
32301,1,0.99960726,0.9996114025560467
15731,0,0.069198474,0.10067877626986041
45528,1,0.9997075,0.9997180826850612
23176,1,0.99984455,0.9997467426972096
25938,1,0.9998185,0.9996065924515846
58954,0,0.13780521,0.13448816623177193
36347,0,0.002113313,0.0024358331932818
44436,0,3.921082e-05,9.89904031923592e-05
43207,0,0.0062053786,0.009768325129985178
45933,1,0.9925436,0.9955501454160652
25924,0,4.3644377e-05,6.272029334052511e-05
45549,0,0.11529368,0.13421771428079965
27917,1,0.9997979,0.9997792026699179
1628,0,0.0154839,0.022820010050083276
44160,1,0.99958795,0.9994868707210712
35486,0,0.005324169,0.00749954866026134
47693,1,0.99940705,0.9991409598672374
23038,1,0.99942017,0.999133763838274
56365,0,0.006902599,0.007794391622537004
34020,1,0.9998977,0.9997706651919207
58796,0,0.0025334829,0.003983688978110154
25563,1,0.9990387,0.9984780877317662
7749,0,0.19955483,0.18888292521542227
35804,0,0.0021635508,0.0036326993006220295
8895,1,0.9998977,0.9997706651919207
16632,0,0.089496076,0.09652719739683027
20080,1,0.9998771,0.9997257920616716
16771,0,0.003682968,0.007461209607111066
7291,0,0.05026758,0.021484219017177966
8050,0,0.00010607435,0.00017154960019745137
51593,0,0.07704863,0.10921044924247077
18438,1,0.99851114,0.9993294694122059
26902,1,0.9998771,0.9997257920616716
23451,1,0.99614346,0.9881473739489912
404,0,0.12108936,0.11685298435392667
7756,0,0.06383271,0.07168889441909965
42336,0,0.07575175,0.07577710704725828
9431,1,0.99982435,0.9996968577313506
50317,1,0.9998605,0.999762365904194
6180,0,3.0310099e-05,7.565066059998895e-05
54874,0,0.009718017,0.006733253982823359
9098,0,2.6121972e-05,6.720566560048493e-05
40318,1,0.99986064,0.9998056009276
11625,0,4.6738758e-05,9.61522048921212e-05
30934,1,0.9994319,0.999133763838274
56261,1,0.9994764,0.9994924641595366
205,0,3.5842084e-05,9.538741239650713e-05
40177,1,0.9998977,0.9997706651919207
24527,0,4.022728e-05,9.456331372708601e-05
53899,0,0.044247396,0.05391237846258634
47204,1,0.9998771,0.9997257920616716
14528,1,0.2576142,0.20057347862644773
16090,0,0.0032577638,0.005239865578513607
56450,0,0.00059305294,0.0012514626157032894
58446,1,0.9998977,0.9997706651919207
51885,0,0.004874749,0.003532920092014463
25097,1,0.9927087,0.9955501454160652
47657,1,0.9997936,0.9997856763517189
53108,0,0.14965133,0.15275773705969856
56494,1,0.9998301,0.9997868417256645
54812,1,0.9998977,0.9997706651919207
7763,0,3.682867e-05,7.324770889371074e-05
33947,1,0.18098298,0.19216932889448932
1947,1,0.99952626,0.9996082677825092
25939,0,0.20622058,0.20797312773822754
7705,0,2.5746223e-05,9.716288868705326e-05
30080,1,0.9998605,0.999762365904194
19248,1,0.9993948,0.9991124582719435
1918,1,0.9998386,0.9997467426972096
36205,0,7.958394e-05,0.00013725606187124195
29995,1,0.9998362,0.9996717919027032
17762,0,3.165097e-05,6.841804327272437e-05
41438,1,0.99910647,0.9988732664723006
51536,0,0.09624975,0.0845932813506277
24064,0,0.001045876,0.0010750987834301541
33680,0,0.11382987,0.10905249133453665
45371,0,0.00010536244,0.00015916510333870585
27498,1,0.8226503,0.7711846359918467
42540,0,2.099789e-05,7.853892012555244e-05
25578,0,0.004570893,0.0045234341563237385
59031,1,0.19856401,0.2210832854757179
11588,1,0.9998977,0.9997706651919207
33384,0,0.045986608,0.03979938053597661
53275,1,0.99955434,0.9994868707210712
51374,0,0.0077448767,0.00586377638714578
10628,1,0.99984956,0.9998241338644445
43330,0,0.0049643246,0.00789454217968632
7773,0,0.015826924,0.010026659142723241
54663,1,0.9998977,0.9997706651919207
5974,0,0.15137407,0.14261821827949558
56251,0,2.3071587e-05,0.00010102617820177649
41275,1,0.09808594,0.10865873742672057
9245,1,0.99981564,0.999761541684854
22273,1,0.9998605,0.999762365904194
51648,0,2.8373e-05,6.0551532642618546e-05
38030,0,0.21108219,0.1724641400281986
58578,1,0.9998977,0.9997706651919207
48682,1,0.18427895,0.16039877139221548
48514,0,0.0005703608,0.0010576342989634092
58095,0,2.8454293e-05,6.907248606750954e-05
5542,0,0.0012332187,0.0017135412845392087
14544,1,0.99964166,0.9995714683490947
34363,1,0.99969614,0.9996609118226318
40156,1,0.13652134,0.1619811192786606
37764,0,0.00012338728,0.00017263793534147344
6362,0,0.00065420946,0.002595686879094327
14222,1,0.9998977,0.9997706651919207
22682,0,0.034731876,0.05508270167476073
45762,1,0.9998771,0.9997257920616716
48240,0,0.068853095,0.07621246858544921
39814,1,0.999814,0.999598041981418
51278,1,0.9998771,0.9997257920616716
57224,0,2.4736632e-05,0.0001068210348630294
20776,1,0.9998977,0.9997706651919207
34071,1,0.9997807,0.9996099592014381
41764,1,0.42701644,0.38281447259133905
19912,1,0.9997788,0.9997467535161556
40128,1,0.12170578,0.1669113107970261
54025,1,0.12521616,0.10486470365862532
24431,1,0.9991204,0.9988195436685856
23788,0,0.489202,0.5045341561818676
54642,1,0.9997614,0.9996057088322188
37865,0,0.13556334,0.14553402446015068
36710,0,0.18758349,0.18841292067683607
47211,0,6.257495e-05,0.0002417775618573031
26053,1,0.9875332,0.9944585044302472
40491,1,0.9993649,0.9990269547853478
16773,1,0.9998605,0.999762365904194
16119,0,0.01616752,0.024786305284711308
4340,1,0.99894387,0.9992732814549699
20067,1,0.9992286,0.9995151214472102
31393,1,0.99933714,0.9991706284076477
5187,1,0.99934214,0.9990032803773983
15484,1,0.9998977,0.9997706651919207
20981,0,3.7670954e-05,9.145556155642863e-05
59726,0,0.07946976,0.09342511724755481
12636,0,0.16174762,0.16657428726313403
51716,1,0.9991204,0.9986078706714427
38624,1,0.9998771,0.9997257920616716
10467,0,0.087871164,0.10125279971977216
50504,0,0.030239195,0.03574842017812115
26308,1,0.28129488,0.28546014617930565
17870,1,0.011577827,0.026776139273879996
53385,1,0.8197311,0.807800496307292
55053,1,0.9998605,0.999762365904194
40736,0,0.00483456,0.00426680186810667
18888,1,0.997431,0.9950416558433289
1419,0,0.0015656531,0.0021818955186569716
27834,1,0.1023594,0.08113524735108801
15663,1,0.9983469,0.9972998745896656
28160,0,0.0005703608,0.0010576342989634092
22666,0,0.046323374,0.05475599508644976
10995,1,0.9994764,0.9994924641595366
49549,1,0.9998605,0.999762365904194
14714,0,0.035583723,0.03544733326388869
32248,1,0.9998977,0.9997706651919207
19405,1,0.99928015,0.9990776280352136
14615,0,4.8727547e-05,9.447476377304663e-05
37925,1,0.99943644,0.9991968489767639
35201,1,0.999747,0.9995890970428389
23483,1,0.997431,0.9950416558433289
51152,1,0.9991204,0.9988195436685856
6592,0,0.0036183214,0.004032486190759563
42218,0,0.0007004014,0.003800525394868933
54762,0,0.066148825,0.09489026729263472
33658,1,0.9998673,0.9997570668897832
4220,1,0.9992902,0.9992301351322269
15635,0,4.7920603e-05,0.0002149963851356434
5223,1,0.21906416,0.20036816184749878
19357,0,4.372803e-05,0.0001117795665700365
51086,0,0.047501832,0.04538232971307506
29164,0,0.15398546,0.17080472563189517
3591,1,0.99984455,0.9997467426972096
26628,0,0.13747798,0.0449490480778924
5173,0,0.0007956966,0.00468166823948812
29965,0,2.555747e-05,6.68002207971061e-05
54842,1,0.86808795,0.7288637190365866
52656,1,0.04726034,0.06401298194021084
41885,1,0.24252948,0.20800032533310497
18485,0,0.19676638,0.1784501299690824
50075,1,0.9998605,0.999762365904194
22772,0,0.16954012,0.17748862832615497
23320,0,4.01756e-05,8.650921382373549e-05
23452,0,0.3340905,0.3386220825327771
9983,0,0.04339406,0.04249207835092661
36543,1,0.9998574,0.9997171884530097
44864,0,0.0010127318,0.00042416650982829635
38516,0,0.00010054013,0.0001972824686147679
46163,1,0.9996804,0.9995652464295308
11089,1,0.9992962,0.9990032803773983
57140,1,0.9998977,0.9997706651919207
14930,1,0.9998771,0.9997257920616716
58964,0,0.0049021505,0.00591257799428237
8421,0,0.03740402,0.04369613057098745
58177,1,0.9984743,0.9981524582987288
29049,1,0.9990821,0.9987650264036245
32424,0,0.123760976,0.11653269147617334
14921,1,0.9998977,0.9997706651919207
36487,1,0.9998977,0.9997706651919207
45501,1,0.99984074,0.9997467426972096
4440,0,0.042995315,0.0417592534938345
48255,1,0.9998771,0.9997257920616716
3351,1,0.9998499,0.9996861537852344
34544,0,0.33803484,0.3927894220146187
52712,0,0.09197046,0.10184185261236459
56832,0,0.059174746,0.07416697629214282
22884,0,3.1706706e-05,9.139120844606543e-05
15695,0,0.14672992,0.1362121658019021
7802,1,0.9995788,0.9994868707210712
34655,0,0.3340905,0.3386220825327771
2023,0,0.21353514,0.20464263513099115
16481,0,0.0042001056,0.004712470429211279
36981,0,0.003715868,0.0040442057411887705
30454,1,0.9998385,0.9998009905539496
58368,1,0.9995987,0.9995267094313159
7597,1,0.9998332,0.9997868417256645
23546,0,0.14137043,0.10294073819038801
45669,0,0.0014309215,0.0012041231560465883
44776,0,0.046943113,0.023740961440023016
33992,1,0.9994236,0.9991663643096742
20436,1,0.9998977,0.9997706651919207
6070,1,0.99950755,0.9994827745224767
16161,0,0.0052911527,0.004365883134023623
58017,0,0.16227177,0.14652895499071816
5353,1,0.9992918,0.9996183590902327
40355,1,0.9995963,0.9994868707210712
8053,0,0.10021235,0.1087534187466802
11761,1,0.9998977,0.9997706651919207
53042,1,0.99943644,0.9991663387313183
25800,1,0.9998977,0.9997706651919207
42388,0,0.013520536,0.015870137451539073
28913,1,0.9997389,0.9996333682573714
15994,0,0.080633625,0.06230406052888188
46920,1,0.9991204,0.9987717942494793
52927,1,0.9971871,0.9947072001283649
3917,1,0.9955449,0.9936216985060263
15265,0,0.09719094,0.09651206924552942
7681,1,0.9998468,0.9996920640091854
39020,1,0.9998977,0.9997706651919207
16014,0,0.14719857,0.17229607418200688
58115,0,0.00010222292,0.00012597196137155897
32356,1,0.99943644,0.9991968489767639
10884,1,0.99934214,0.9990032803773983
26078,0,0.05403842,0.08771783205664507
36740,1,0.9998338,0.999623260838151
48595,1,0.9992834,0.9996014110454975
48013,1,0.99727005,0.9983646897000691
8012,0,0.0005188754,0.0007664539658337372
52818,1,0.83882207,0.8559015901846018
32460,0,0.0097438125,0.006784704642466138
45381,1,0.9998977,0.9997706651919207
50249,0,0.0005499468,0.00074691105979061
31340,1,0.9998605,0.999762365904194
56665,0,0.0041280226,0.00481703284222807
39119,0,0.16279046,0.1523731120193446
30621,0,2.5923711e-05,8.738984753595892e-05
41544,0,0.037485342,0.24396766469343756
3468,1,0.99980265,0.9997886809250439
18493,1,0.9998141,0.9997867282506548
15604,0,0.1028747,0.11924932678385505
1252,0,0.19047204,0.05666836079252083
58582,0,0.15972023,0.23490155636571355
1754,0,0.08478007,0.10885926870698019
28130,0,0.07571213,0.19409634814136864
28037,1,0.9998771,0.9997257920616716
55307,1,0.37738743,0.42359397603803245
57684,0,0.0012454968,0.002109664242054873
19892,0,0.03963513,0.06599049778461469
44993,0,0.016491476,0.03162176954830863
5356,0,0.002961967,0.0033090786140965367
8209,1,0.9998977,0.9997706651919207
49871,0,0.00073336734,0.0008097730213101306
35233,1,0.9995963,0.9994868707210712
7653,1,0.1416004,0.25767371276131085
51076,1,0.987159,0.9919348204880549
59072,1,0.9998605,0.999762365904194
20784,1,0.99942243,0.9991968489767639
27297,0,0.0014474081,0.0022987367857299525
41702,0,0.0014305626,0.004119739525072377
5683,1,0.9998977,0.9997706651919207
54095,1,0.9998235,0.9997130241848119
59732,0,0.00026412754,0.0006814925845284019
9016,0,0.140002,0.13425854668795717
17944,0,0.078999005,0.078691906440761
30774,0,0.17016657,0.16493250439693868
44377,1,0.9998771,0.9997257920616716
25439,1,0.99967587,0.9996969921879221
34704,0,0.18773647,0.18537257105134128
52585,1,0.99928087,0.9993587337768165
13163,0,6.562991e-05,0.00010891016635812335
22657,0,0.03307676,0.057614339659677306
25789,1,0.9998771,0.9997257920616716
40868,0,3.3305765e-05,8.219134150099363e-05
23716,0,4.8930848e-05,0.00010096101101097156
3196,0,0.044798195,0.0614040194635608
59255,0,0.0027348604,0.005505238822357914
6731,0,0.19584467,0.19670554791630823
51198,1,0.999848,0.9996990062946624
33954,1,0.99979764,0.9996219136271008
57988,1,0.99943644,0.9991663387313183
13885,0,0.0065955836,0.00766986286547922
25535,0,0.04915659,0.06306863987123143
33332,0,0.0004916715,0.0007546238431376482
47633,0,4.1919935e-05,0.00010619846785314704
10922,1,0.9994549,0.9995307741501935
7468,0,0.0032146764,0.004540881768089468
10798,1,0.9998605,0.999762365904194
3690,1,0.9991204,0.9988195436685856
89,0,2.1553697e-05,9.770795175534591e-05
58905,0,0.10439542,0.10446896004982223
42669,0,0.011939507,0.015357447649713437
4917,1,0.99943644,0.9991968489767639
29885,0,0.0019745107,0.003629725035202791
34989,1,0.9994271,0.9994351398827497
33347,0,2.213257e-05,8.121045462259431e-05
20692,1,0.9994319,0.999133763838274
14918,0,0.0056329463,0.005724730082956752
26336,1,0.9998561,0.9997051120974529
10894,0,0.0044340766,0.0033078850235343025
3418,0,0.06971185,0.08587041436877206
59939,1,0.9998599,0.9998081849327933
49087,0,0.08017966,0.08150634353709113
49665,0,0.028934345,0.022111828159985716
3160,0,0.18474671,0.1715672054380941
39243,1,0.9998605,0.999762365904194
46264,1,0.9994319,0.999133763838274
53973,0,0.0013322758,0.003163051965728244
21231,1,0.9996853,0.9994868707210712
37174,1,0.99952626,0.9996082677825092
49134,0,0.16361059,0.14105577414709666
12038,1,0.9998977,0.9997706651919207
44576,0,0.13998194,0.12787643919162986
9216,0,3.8561062e-05,7.755732976432556e-05
4142,1,0.9993438,0.9991706284076477
19770,1,0.9998977,0.9997706651919207
56819,1,0.99957854,0.9995020612247801
6869,0,0.2631721,0.24756795486121064
18300,0,3.145757e-05,0.00010665272369524802
59656,1,0.9998344,0.9997869841538103
26165,0,0.18944333,0.18589137729815558
32367,1,0.9993438,0.9991706284076477
8855,1,0.9997491,0.9997423186367258
42764,1,0.9998977,0.9997706651919207
4902,0,4.1431613e-05,9.968996068000336e-05
48471,0,0.0007266956,0.0009165608524715341
21638,0,4.2882206e-05,7.539812475375577e-05
