case_id,model,model_display,selected_outcome,holdout_position,original_row_index,y_true,attack_category,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank,is_top10,reference_attribution_mean,reference_attribution_std,reference_attribution_minimum,reference_attribution_maximum,positive_reference_fraction,negative_reference_fraction,zero_reference_fraction,reference_sign_consistency
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,47,PSH Flag Cnt,1.0,0.9456127285957336,-0.8209823656279405,0.8209823656279405,13,False,-0.8209823656279406,1.149065558517342,-4.142889656226085,-0.0,0.0,0.375,0.625,0.625
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,48,ACK Flag Cnt,0.0,-0.6407217979431152,-0.37786082390549347,0.37786082390549347,17,False,-0.37786082390549347,1.0058373202606363,-3.8996499732390166,1.1120193587654592,0.03125,0.1875,0.78125,0.78125
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,78,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,77,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.856369751033397,0.856369751033397,12,False,-0.856369751033397,1.2689460741922358,-3.6723905523495404,-0.0,0.0,0.375,0.625,0.625
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,52,Down/Up Ratio,1.0,0.5059916377067566,0.37630438966961427,0.37630438966961427,18,False,0.3763043896696143,0.9689662640637314,-1.8099201004216492,2.404613323264449,0.4375,0.21875,0.34375,0.4375
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,53,Pkt Size Avg,0.0,-0.8142153024673462,1.2509991649093004,1.2509991649093004,8,True,1.2509991649093006,1.4714513856408058,-0.8951137114065697,3.887156709185201,0.75,0.0625,0.1875,0.75
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.1933694504319874,0.1933694504319874,24,False,-0.19336945043198747,0.6606716135685973,-3.02785118882533,0.4054423346790447,0.25,0.5625,0.1875,0.5625
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,0.3051653007446409,0.3051653007446409,20,False,0.30516530074464093,0.6598999239556782,-0.6675163755741812,2.84217110768099,0.59375,0.15625,0.25,0.59375
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,62,Subflow Fwd Pkts,1.0,-0.033733732998371124,1.3030762823192827e-06,1.3030762823192827e-06,66,False,1.303076282319275e-06,0.00028083176101731286,-0.0002538436108311334,0.0014664749228625598,0.1875,0.75,0.0625,0.75
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,63,Subflow Fwd Byts,0.0,-0.036053989082574844,-0.0007296644020325239,0.0007296644020325239,61,False,-0.0007296644020325237,0.0021955874025871764,-0.0062048563352756405,0.0025197445241779493,0.4375,0.375,0.1875,0.4375
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,64,Subflow Bwd Pkts,1.0,-0.04426509141921997,0.015555154414189691,0.015555154414189691,47,False,0.015555154414189691,0.03323935437860824,-0.023860747025917426,0.10391817885807728,0.65625,0.28125,0.0625,0.65625
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,65,Subflow Bwd Byts,0.0,-0.02156716026365757,0.00104361263038152,0.00104361263038152,58,False,0.0010436126303815197,0.009758638332842065,-0.018380776210339327,0.03455333108860342,0.25,0.5,0.25,0.5
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,66,Init Fwd Win Byts,26883.0,0.5590801239013672,4.002858076481064,4.002858076481064,2,True,4.002858076481063,2.709723828814304,0.21957659623602674,10.834023416735093,1.0,0.0,0.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,67,Init Bwd Win Byts,0.0,-0.40952974557876587,1.657637002160085,1.657637002160085,5,True,1.6576370021600848,2.217014162310326,-0.00018569993240949434,5.6915693462350685,0.5625,0.3125,0.125,0.5625
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,0.0009083790738451509,0.0009083790738451509,59,False,0.000908379073845151,0.0011135710504456262,-0.0,0.005400678676220555,0.78125,0.0,0.21875,0.78125
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,69,Fwd Seg Size Min,40.0,1.7942849397659302,6.086317366610445,6.086317366610445,1,True,6.086317366610444,2.3180941167996463,2.5944969539223157,13.593401999012903,1.0,0.0,0.0,1.0
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,70,Active Mean,0.0,-0.09103736281394958,0.009921667756228589,0.009921667756228589,50,False,0.009921667756228589,0.032053192438599706,-0.0,0.15501584670580976,0.125,0.0,0.875,0.875
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,71,Active Std,0.0,-0.06719702482223511,0.01798456537133477,0.01798456537133477,46,False,0.01798456537133477,0.09893524765815927,-0.0029619249611242786,0.5687660064875782,0.09375,0.03125,0.875,0.875
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,72,Active Max,0.0,-0.09757475554943085,0.04414418798594231,0.04414418798594231,38,False,0.04414418798594231,0.16816233458066415,-0.0,0.9207309661780354,0.125,0.0,0.875,0.875
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,73,Active Min,0.0,-0.07560674101114273,4.028612438125474e-05,4.028612438125474e-05,65,False,4.028612438125474e-05,0.001083978342654044,-0.004703382120617273,0.003399952282481576,0.09375,0.03125,0.875,0.875
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,74,Idle Mean,0.0,-0.29483991861343384,-0.11063710230585966,0.11063710230585966,34,False,-0.11063710230585967,0.6464992268052308,-3.1184656108752162,0.8217089787091352,0.1875,0.0625,0.75,0.75
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,75,Idle Std,0.0,-0.13760210573673248,0.00018835686467732137,0.00018835686467732137,63,False,0.00018835686467732132,0.010215000935018625,-0.029308788322582043,0.04848324776213056,0.0625,0.09375,0.84375,0.84375
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,76,Idle Max,0.0,-0.3058960735797882,-0.00896604448082993,0.00896604448082993,51,False,-0.008966044480829933,0.1968970643041447,-1.0442444342278774,0.187000613694303,0.1875,0.0625,0.75,0.75
CNN_TP_04,cnn,CNN,TP,21953,279646,1,DoS attacks-SlowHTTPTest,77,Idle Min,0.0,-0.27937188744544983,-0.09520189895436731,0.09520189895436731,35,False,-0.09520189895436731,0.34632413876395546,-1.5877483168953397,0.09501031030896526,0.15625,0.09375,0.75,0.75
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,0,Dst Port,80.0,-0.5512083768844604,-0.1059481261546664,0.1059481261546664,33,False,-0.10594812615466641,1.468062156842401,-2.5272026963000926,5.615106410817261,0.25,0.65625,0.09375,0.65625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,1,Protocol,6.0,-0.4150773882865906,0.5795949625620881,0.5795949625620881,15,False,0.5795949625620881,1.4153758170829345,-0.0,4.46526799465159,0.15625,0.0,0.84375,0.84375
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,2,Flow Duration,15380.0,-0.3766372501850128,0.3090397216314445,0.3090397216314445,24,False,0.30903972163144455,1.4000146582497215,-1.0698017784445035,7.658386363722906,0.4375,0.5625,0.0,0.5625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,3,Tot Fwd Pkts,2.0,-0.033482640981674194,0.00016727842872766332,0.00016727842872766332,63,False,0.00016727842872766332,0.000583454777008977,-0.0006972095638377747,0.0025031869727256692,0.4375,0.34375,0.21875,0.4375
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.05295366727745247,0.05295366727745247,40,False,0.052953667277452474,0.07354936268409158,-0.01826248118164266,0.2592852116184201,0.625,0.1875,0.1875,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,0.002278373783463278,0.002278373783463278,56,False,0.002278373783463278,0.003246440158250814,-0.0007047526941593879,0.014432036549316992,0.6875,0.125,0.1875,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,-0.003288199654213856,0.003288199654213856,54,False,-0.0032881996542138553,0.007407346408854572,-0.03536118269453133,0.00607561806700903,0.21875,0.53125,0.25,0.53125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.7876127970161915,1.7876127970161915,3,True,1.7876127970161915,2.9552549662082988,-1.2316432617522133,8.209312679595323,0.71875,0.09375,0.1875,0.71875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,-0.044452358654834837,0.044452358654834837,43,False,-0.044452358654834837,0.11897613053598165,-0.40703168882290763,-0.0,0.0,0.125,0.875,0.875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,0.502104963370231,0.502104963370231,16,False,0.5021049633702309,0.6833537707056421,-0.015294496269853686,2.201668308153589,0.75,0.0625,0.1875,0.75
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.6073430691436885,1.6073430691436885,4,True,-1.6073430691436883,3.0552402747970047,-10.53925359747283,0.16335552092413155,0.125,0.5625,0.3125,0.5625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.746583532318036,0.746583532318036,11,False,0.7465835323180361,1.2056283712165743,-0.7268456182198164,4.819453035010639,0.625,0.125,0.25,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,0.056111392872137913,0.056111392872137913,39,False,0.05611139287213792,0.15637114498992583,-0.0,0.5545097049033363,0.125,0.0,0.875,0.875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.7775573950354596,0.7775573950354596,10,True,0.7775573950354595,0.7579718110528743,-0.19777923603866565,2.3020884656985796,0.71875,0.03125,0.25,0.71875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,0.01573816388562176,0.01573816388562176,50,False,0.01573816388562177,1.5015180779652544,-6.78569367430945,1.9283886409615163,0.40625,0.21875,0.375,0.40625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,15,Flow Byts/s,0.0,-0.06769761443138123,-0.004093422537570263,0.004093422537570263,53,False,-0.004093422537570264,0.04440716008177497,-0.11797691095739084,0.17161999546014944,0.625,0.1875,0.1875,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,16,Flow Pkts/s,130.0390117,-0.3640385866165161,0.07745939531685095,0.07745939531685095,35,False,0.07745939531685095,0.30157239152222437,-0.001425951368820122,1.6569817212107374,0.46875,0.53125,0.0,0.53125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,17,Flow IAT Mean,15380.0,-0.22954851388931274,0.4225964104779494,0.4225964104779494,20,False,0.4225964104779496,1.287175304387461,-0.0028485949176941727,5.925151536266353,0.59375,0.40625,0.0,0.59375
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,18,Flow IAT Std,0.0,-0.24242855608463287,-0.12346660290718312,0.12346660290718312,32,False,-0.12346660290718314,0.511519663716261,-2.486207378421551,0.28920090575490826,0.6875,0.15625,0.15625,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,19,Flow IAT Max,15380.0,-0.3437386453151703,0.49563295638510035,0.49563295638510035,17,False,0.49563295638510046,0.8178908037946879,-0.00239371466598165,3.0678848848005273,0.71875,0.28125,0.0,0.71875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,20,Flow IAT Min,15380.0,-0.17738062143325806,-0.47207167004266265,0.47207167004266265,18,False,-0.47207167004266276,1.6380995007097852,-7.316799244744291,0.001978900046520891,0.625,0.375,0.0,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,21,Fwd IAT Tot,15380.0,-0.36678817868232727,0.32202464991586244,0.32202464991586244,23,False,0.3220246499158624,0.8496829619200488,-0.1308136652162628,4.23222249572772,0.59375,0.40625,0.0,0.59375
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,22,Fwd IAT Mean,15380.0,-0.24143366515636444,-0.2675666889527803,0.2675666889527803,26,False,-0.26756668895278024,0.8042504709815296,-3.4663575932520216,0.1261791324207859,0.6875,0.3125,0.0,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,23,Fwd IAT Std,0.0,-0.3030920922756195,-0.1266755136655135,0.1266755136655135,30,False,-0.1266755136655135,0.3237853472541177,-1.3085622942121857,0.06014571144272852,0.53125,0.1875,0.28125,0.53125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,24,Fwd IAT Max,15380.0,-0.3337330222129822,0.4671421772540865,0.4671421772540865,19,False,0.46714217725408663,1.4383034912341315,-3.8254516942291343,4.5888115614429585,0.6875,0.3125,0.0,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,25,Fwd IAT Min,15380.0,-0.19110113382339478,-0.2847180597575832,0.2847180597575832,25,False,-0.28471805975758313,0.8849548207610676,-3.340624958045847,0.001210220266385554,0.53125,0.46875,0.0,0.53125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,26,Bwd IAT Tot,0.0,-0.2732647657394409,-0.33499737626778825,0.33499737626778825,22,False,-0.3349973762677882,1.4986054586038562,-8.060444475498826,0.4235424785977837,0.625,0.125,0.25,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,27,Bwd IAT Mean,0.0,-0.1603161096572876,0.12458421473747784,0.12458421473747784,31,False,0.12458421473747786,0.3133949854023432,-0.0,1.2320084963928122,0.75,0.0,0.25,0.75
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,28,Bwd IAT Std,0.0,-0.23024432361125946,0.060823222092311696,0.060823222092311696,37,False,0.0608232220923117,0.3020722117445645,-1.180226920788159,0.9285075596361897,0.46875,0.03125,0.5,0.5
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,29,Bwd IAT Max,0.0,-0.2293379306793213,-0.07108905401957313,0.07108905401957313,36,False,-0.07108905401957312,0.47371848468892797,-2.6374130580614747,0.21756820126237,0.625,0.125,0.25,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,30,Bwd IAT Min,0.0,-0.09595174342393875,0.0021640594736047278,0.0021640594736047278,57,False,0.0021640594736047278,0.005067179458431865,-1.7982430487954032e-06,0.02306995080869043,0.53125,0.15625,0.3125,0.53125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,31,Fwd PSH Flags,0.0,-0.1852944940328598,0.1945639814452118,0.1945639814452118,27,False,0.1945639814452118,1.083286402180972,-0.0,6.226047406246778,0.03125,0.0,0.96875,0.96875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,67,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,33,Fwd URG Flags,0.0,-0.02324415184557438,0.0,0.0,68,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,34,Bwd URG Flags,0.0,0.0,0.0,0.0,69,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,35,Fwd Header Len,40.0,-0.03493262454867363,-0.0006006192899801694,0.0006006192899801694,62,False,-0.0006006192899801694,0.0010087182792049407,-0.0038480042897311314,0.0004561239216440304,0.3125,0.59375,0.09375,0.59375
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,36,Bwd Header Len,0.0,-0.061066582798957825,-0.030880540119916255,0.030880540119916255,46,False,-0.030880540119916262,0.039722057917509344,-0.17225224956755708,0.03469169364746174,0.03125,0.78125,0.1875,0.78125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,37,Fwd Pkts/s,130.0390117,-0.33435243368148804,0.0839471772955501,0.0839471772955501,34,False,0.08394717729555008,0.2949466409062674,-0.003620605310258651,1.404625265536763,0.3125,0.6875,0.0,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,38,Bwd Pkts/s,0.0,-0.350984126329422,-0.0014860941092012857,0.0014860941092012857,59,False,-0.001486094109201286,0.005724167034913838,-0.03274425977049508,4.627230176956765e-05,0.46875,0.34375,0.1875,0.46875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,39,Pkt Len Min,0.0,-0.24511286616325378,0.028284431643957116,0.028284431643957116,48,False,0.028284431643957116,0.08113154399595572,-0.0,0.31903983397548497,0.125,0.0,0.875,0.875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,40,Pkt Len Max,0.0,-0.7656013369560242,-0.18053025362880074,0.18053025362880074,29,False,-0.18053025362880076,0.2780085907633071,-0.7696482841248905,0.4056491020912441,0.125,0.6875,0.1875,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,41,Pkt Len Mean,0.0,-0.7634954452514648,1.0938566127665825,1.0938566127665825,7,True,1.0938566127665825,0.9683323766099671,-0.0,3.073678678716341,0.8125,0.0,0.1875,0.8125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,42,Pkt Len Std,0.0,-0.7985594868659973,1.099567012910943,1.099567012910943,6,True,1.0995670129109432,1.1380528341173262,-0.0,3.920990550976394,0.8125,0.0,0.1875,0.8125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,43,Pkt Len Var,0.0,-0.16378726065158844,-0.029742932853476633,0.029742932853476633,47,False,-0.029742932853476633,0.08643314073247658,-0.373987539221888,0.09254368314705329,0.09375,0.71875,0.1875,0.71875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.0,0.0,70,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,45,SYN Flag Cnt,0.0,-0.1852944940328598,0.05614595021767932,0.05614595021767932,38,False,0.05614595021767932,0.3126074207392235,-0.0,1.7966704069657382,0.03125,0.0,0.96875,0.96875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.38453777564698344,0.38453777564698344,21,False,-0.38453777564698344,0.9926166262037708,-4.941846805762166,1.0012708105120847,0.0625,0.3125,0.625,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.9695809779966595,0.9695809779966595,8,True,0.9695809779966594,1.039940487061671,-0.23147294688208264,3.881646532756255,0.59375,0.03125,0.375,0.59375
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,48,ACK Flag Cnt,1.0,1.5607398748397827,2.749788368335081,2.749788368335081,2,True,2.749788368335081,1.8360119184920851,0.0,6.874430141800497,0.78125,0.0,0.21875,0.78125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,78,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,77,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.6827832288131356,0.6827832288131356,14,False,-0.6827832288131356,1.057101880250466,-2.979319413857389,-0.0,0.0,0.375,0.625,0.625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,52,Down/Up Ratio,0.0,-0.5546588897705078,0.19255313410168673,0.19255313410168673,28,False,0.19255313410168673,0.4049169686798558,-0.0,1.6082542164545155,0.34375,0.0,0.65625,0.65625
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,53,Pkt Size Avg,0.0,-0.8142153024673462,0.6911246656446419,0.6911246656446419,13,False,0.6911246656446419,0.7821169979438255,-0.0359831062954955,2.2290637292692437,0.78125,0.03125,0.1875,0.78125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,0.7136396547826113,0.7136396547826113,12,False,0.7136396547826112,0.7319574676447274,-0.0,2.340394312810133,0.8125,0.0,0.1875,0.8125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,0.9187953826547143,0.9187953826547143,9,True,0.9187953826547143,0.8640439114406483,-0.0,2.8142447160144295,0.75,0.0,0.25,0.75
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,62,Subflow Fwd Pkts,2.0,-0.033482640981674194,9.68532940524318e-05,9.68532940524318e-05,64,False,9.685329405243181e-05,0.00030512412378765915,-0.00017120839935637995,0.0014323581296770685,0.53125,0.25,0.21875,0.53125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,63,Subflow Fwd Byts,0.0,-0.036053989082574844,-0.0026492007243368258,0.0026492007243368258,55,False,-0.0026492007243368253,0.0030097917915632676,-0.009101545680267732,0.0,0.0,0.8125,0.1875,0.8125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,64,Subflow Bwd Pkts,0.0,-0.05591423809528351,0.04905948775470771,0.04905948775470771,41,False,0.0490594877547077,0.0644857032208963,-0.0,0.29567659610665714,0.8125,0.0,0.1875,0.8125
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,65,Subflow Bwd Byts,0.0,-0.02156716026365757,-0.007254995382977455,0.007254995382977455,52,False,-0.007254995382977454,0.012862326466977542,-0.056766239261847644,0.0,0.0,0.75,0.25,0.75
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,66,Init Fwd Win Byts,32738.0,0.8427298069000244,3.463792804725819,3.463792804725819,1,True,3.463792804725819,3.1777344168022945,-1.0644322716107142,14.496861954782498,0.875,0.125,0.0,0.875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,1.5471112179676918,1.5471112179676918,5,True,1.5471112179676922,2.2663911873088893,-0.0,6.575699451757062,0.6875,0.0,0.3125,0.6875
CNN_TP_05,cnn,CNN,TP,36429,182234,1,DDOS attack-HOIC,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,2.9732952715901703e-05,2.9732952715901703e-05,66,False,2.97329527159017e-05,0.00017726088129399592,-0.0004610524419589518,0.00041094641162990305,0.375,0.40625,0.21875,0.40625
