case_id,model,model_display,selected_outcome,holdout_position,original_row_index,y_true,attack_category,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank,is_top10,reference_attribution_mean,reference_attribution_std,reference_attribution_minimum,reference_attribution_maximum,positive_reference_fraction,negative_reference_fraction,zero_reference_fraction,reference_sign_consistency,feature_reference_stability,attribution_direction,reference_reliability_class,recommended_reporting_role
MLP_FN_01,mlp,MLP,FN,20443,75923,1,Infilteration,46,RST Flag Cnt,1.0,1.9163296222686768,0.8982708908172514,0.8982708908172514,5,True,0.8982708908172515,1.0891492675731764,0.0,3.307437377562409,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_01,mlp,MLP,FN,20443,75923,1,Infilteration,51,ECE Flag Cnt,1.0,1.9163296222686768,0.9559510489846952,0.9559510489846952,4,True,0.9559510489846954,1.043326729224587,0.0,3.4073041364467107,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_01,mlp,MLP,FN,20443,75923,1,Infilteration,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.8075404099222009,0.8075404099222009,6,True,-0.8075404099222009,1.7727559709024792,-5.016499321702582,0.385085218576765,0.3125,0.5,0.1875,0.5,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_01,mlp,MLP,FN,20443,75923,1,Infilteration,66,Init Fwd Win Byts,8192.0,-0.3464187979698181,0.9912436008713628,0.9912436008713628,3,True,0.9912436008713628,2.3176224019202207,-0.3260041168401987,7.313203433482954,0.3125,0.1875,0.5,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,7,Fwd Pkt Len Max,436.0,0.4571571350097656,0.420487446715546,0.420487446715546,4,True,0.4204874467155461,0.7721221075868051,-0.5752475133683606,2.2742386496367684,0.75,0.21875,0.03125,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,11,Bwd Pkt Len Max,788.0,1.056834101676941,-0.1914233137029001,0.1914233137029001,8,True,-0.1914233137029001,0.2981338139685802,-0.9609842381456064,0.3848208786519968,0.1875,0.8125,0.0,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,21,Fwd IAT Tot,116000000.0,3.47967529296875,0.6621602561918198,0.6621602561918198,3,True,0.6621602561918198,0.9735728744279752,-0.1207058943473293,2.820782482405632,0.6875,0.3125,0.0,0.6875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,23,Fwd IAT Std,4130924.287,0.841073215007782,0.1754331659213315,0.1754331659213315,9,True,0.1754331659213314,0.4680082505247456,-2.180260633679629,0.5509916194711327,0.8125,0.1875,0.0,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,26,Bwd IAT Tot,110000000.0,4.257648468017578,0.4010348690038904,0.4010348690038904,5,True,0.4010348690038904,0.7253120923899483,-0.456666375084503,3.165929695371553,0.78125,0.21875,0.0,0.78125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,27,Bwd IAT Mean,8472616.923,0.955608069896698,0.1588161516397712,0.1588161516397712,10,True,0.1588161516397712,0.1739734416871515,-0.0548089280565735,0.5724348755086505,0.84375,0.15625,0.0,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,46,RST Flag Cnt,1.0,1.9163296222686768,1.0948502856904945,1.0948502856904945,2,True,1.0948502856904945,1.2745528100635308,-0.0,3.968329626584447,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,51,ECE Flag Cnt,1.0,1.9163296222686768,1.110200471470048,1.110200471470048,1,True,1.110200471470048,1.3429855653199914,0.0,4.196189963284776,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,66,Init Fwd Win Byts,8192.0,-0.3464187979698181,0.3951623356313617,0.3951623356313617,6,True,0.3951623356313617,0.9997548562368652,-0.4081355581729073,3.0340379471909333,0.25,0.25,0.5,0.5,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_02,mlp,MLP,FN,27401,120018,1,Infilteration,67,Init Bwd Win Byts,288.0,-0.3939706981182098,0.2790916012755652,0.2790916012755652,7,True,0.2790916012755652,0.5709724898604979,-0.5894839517527489,1.6557361341652157,0.5625,0.4375,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,1,Protocol,17.0,2.216094970703125,-0.4603071215326897,0.4603071215326897,5,True,-0.4603071215326897,1.0881392567310808,-4.558016004184239,0.5447098322328814,0.40625,0.46875,0.125,0.46875,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,7,Fwd Pkt Len Max,28.0,-0.5881818532943726,1.2277987605270733,1.2277987605270733,1,True,1.2277987605270728,2.1464734727880046,-0.1769179859901346,6.206219795982974,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,11,Bwd Pkt Len Max,60.0,-0.5519343614578247,0.3007485826655204,0.3007485826655204,9,True,0.3007485826655204,0.5344826429969056,-0.1903600146501291,2.2973974175933893,0.6875,0.28125,0.03125,0.6875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,12,Bwd Pkt Len Min,60.0,1.0641170740127563,0.7255999463212206,0.7255999463212206,2,True,0.7255999463212206,0.6461808696962185,-0.0,2.7722357809925846,0.96875,0.0,0.03125,0.96875,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.3498045634960889,0.3498045634960889,7,True,-0.3498045634960889,0.455795179729941,-1.16471625664182,0.2551523428844593,0.125,0.5,0.375,0.5,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,19,Flow IAT Max,345.0,-0.3446675539016723,0.2821702370168698,0.2821702370168698,10,True,0.2821702370168698,0.6708959761513575,-0.0034714522089607,3.1013284322900265,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,40,Pkt Len Max,60.0,-0.6518608331680298,0.4586467493059155,0.4586467493059155,6,True,0.4586467493059155,0.6882394920282565,-0.1254125964768743,2.3574499043745774,0.71875,0.25,0.03125,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.7248875412908605,0.7248875412908605,3,True,0.7248875412908604,0.7668898893489727,-0.0,2.4047153822516694,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.3220249521013469,0.3220249521013469,8,True,-0.3220249521013469,0.5429244010380839,-1.6057171758346236,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_03,mlp,MLP,FN,26960,19611,1,Infilteration,66,Init Fwd Win Byts,-1.0,-0.7433345913887024,0.5874175838108934,0.5874175838108934,4,True,0.5874175838108934,1.1853568675053354,-0.202824194312685,3.4617834728786763,0.53125,0.3125,0.15625,0.53125,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,1,Protocol,17.0,2.216094970703125,-0.351330281154706,0.351330281154706,7,True,-0.3513302811547061,0.9629589609510324,-3.340191306316002,0.8713126326955467,0.40625,0.46875,0.125,0.46875,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,7,Fwd Pkt Len Max,39.0,-0.5599986910820007,1.2609361952540636,1.2609361952540636,1,True,1.2609361952540636,2.285150076804763,-0.2276742420400634,6.313018891623006,0.625,0.375,0.0,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,11,Bwd Pkt Len Max,76.0,-0.5165768265724182,0.2570912769064724,0.2570912769064724,10,True,0.2570912769064725,0.4916134354436965,-0.2281769795622874,2.147275879236273,0.625,0.375,0.0,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,12,Bwd Pkt Len Min,76.0,1.448867917060852,0.7649400156866906,0.7649400156866906,2,True,0.7649400156866906,0.6830400046477769,-0.02359488232495,2.3753871090947327,0.9375,0.0625,0.0,0.9375,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.3810913925914411,0.3810913925914411,6,True,-0.3810913925914411,0.5143506328917009,-1.5104758410613706,0.2693469085969306,0.125,0.5,0.375,0.5,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,19,Flow IAT Max,1175.0,-0.3446162939071655,0.2808625959003686,0.2808625959003686,9,True,0.2808625959003685,0.6826716087078487,-0.0028164006335832,3.1980611011329336,0.625,0.375,0.0,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,40,Pkt Len Max,76.0,-0.6215299963951111,0.4601923921596736,0.4601923921596736,5,True,0.4601923921596735,0.7492778505606379,-0.1661687912257979,2.69123518366511,0.6875,0.3125,0.0,0.6875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.6817740402880822,0.6817740402880822,3,True,0.6817740402880822,0.7345727567741652,-0.0,2.367739621753899,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.3116686508145224,0.3116686508145224,8,True,-0.3116686508145224,0.5509342367152642,-1.7218558238956605,0.0047843069914703,0.03125,0.34375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_04,mlp,MLP,FN,32323,145644,1,Infilteration,66,Init Fwd Win Byts,-1.0,-0.7433345913887024,0.6015481570640803,0.6015481570640803,4,True,0.6015481570640803,1.2634200987664457,-0.2198673903601415,3.797413124460488,0.5,0.34375,0.15625,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,1,Protocol,0.0,-1.8502622842788696,0.4685280842954518,0.4685280842954518,4,True,0.4685280842954518,0.4939438749761911,-0.1117553463398045,1.4965134702586214,0.8125,0.15625,0.03125,0.8125,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,0.7970899160607536,0.7970899160607536,1,True,0.7970899160607536,1.3019179035084765,-0.1742803237164224,3.9292414873399153,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.2471346736171047,0.2471346736171047,9,True,0.2471346736171047,0.4377554112513301,-0.0593352468787524,2.064909584907081,0.65625,0.09375,0.25,0.65625,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,40,Pkt Len Max,0.0,-0.7656013369560242,0.4376787987717822,0.4376787987717822,6,True,0.4376787987717822,0.518440643245963,-0.0,1.5253556184339208,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.3560477018292081,0.3560477018292081,7,True,-0.3560477018292081,0.537496929778844,-1.5982872421253325,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.6899442903443761,0.6899442903443761,2,True,0.689944290344376,0.7033031894087945,-0.0,2.467815531829171,0.625,0.0,0.375,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.2848112888483435,0.2848112888483435,8,True,-0.2848112888483435,0.397836414670528,-1.1263021821993435,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,52,Down/Up Ratio,1.0,0.5059916377067566,0.2327753028364969,0.2327753028364969,10,True,0.2327753028364969,0.2577876044830154,-0.1917175482734502,0.8266329353486483,0.625,0.03125,0.34375,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,66,Init Fwd Win Byts,-1.0,-0.7433345913887024,0.4561325067654336,0.4561325067654336,5,True,0.4561325067654337,0.7918944488495444,-0.0,2.416397200832319,0.84375,0.0,0.15625,0.84375,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_05,mlp,MLP,FN,14694,34990,1,Infilteration,69,Fwd Seg Size Min,0.0,-2.2379987239837646,0.4711398950611578,0.4711398950611578,3,True,0.4711398950611577,0.9585767717587852,-1.206204427932323,3.552561323376624,0.6875,0.28125,0.03125,0.6875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,0,Dst Port,3389.0,-0.3866970837116241,0.4841990966731652,0.4841990966731652,2,True,0.4841990966731652,1.1383431642015152,-0.3900088338525768,3.2807809429304418,0.3125,0.5,0.1875,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,2,Flow Duration,6793601.0,-0.1523185670375824,0.224574586591272,0.224574586591272,8,True,0.224574586591272,0.7521814549102448,-0.1748044400218027,3.538175097817612,0.21875,0.78125,0.0,0.78125,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,9,Fwd Pkt Len Mean,143.5,0.9192044734954834,0.1901131031435308,0.1901131031435308,10,True,0.1901131031435308,0.3977307323636376,-0.4082321612522582,1.1579693986522612,0.59375,0.40625,0.0,0.59375,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,19,Flow IAT Max,4299159.0,-0.0790708363056182,0.2404430821868756,0.2404430821868756,7,True,0.2404430821868756,0.7831796839837254,-0.1697173719617788,3.008367343993413,0.34375,0.65625,0.0,0.65625,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,20,Flow IAT Min,4.0,-0.1787602305412292,0.2693364620976979,0.2693364620976979,6,True,0.2693364620976977,0.986305975983484,-8.868852961600207e-08,4.591670677329654,0.6875,0.25,0.0625,0.6875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,24,Fwd IAT Max,4458679.0,-0.0580540485680103,0.2178830473864766,0.2178830473864766,9,True,0.2178830473864766,0.6448813954072419,-0.0736588523193816,2.627850876322182,0.4375,0.5625,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,47,PSH Flag Cnt,1.0,0.9456127285957336,-0.2721052145156396,0.2721052145156396,5,True,-0.2721052145156397,0.4710356971208774,-1.998983007598535,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,66,Init Fwd Win Byts,8192.0,-0.3464187979698181,0.4358825177023193,0.4358825177023193,3,True,0.4358825177023193,1.0218200270344315,-0.2894004441267861,3.0189843544870447,0.4375,0.0625,0.5,0.5,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,67,Init Bwd Win Byts,62852.0,2.986013889312744,1.7972476151177412,1.7972476151177412,1,True,1.7972476151177412,1.920188425005066,-0.1947553458612778,6.592005933606907,0.9375,0.03125,0.03125,0.9375,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_06,mlp,MLP,FN,31303,237610,1,Infilteration,74,Idle Mean,0.0,-0.2948399186134338,-0.3118936016955692,0.3118936016955692,4,True,-0.3118936016955693,0.9097007394305704,-4.058535166088983,0.0,0.0,0.25,0.75,0.75,Reference-stable direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,0,Dst Port,52625.0,2.061135053634644,0.4427404726777023,0.4427404726777023,4,True,0.4427404726777024,0.7665352047844023,-0.5165175047526972,2.625640405756635,0.71875,0.28125,0.0,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,7,Fwd Pkt Len Max,31.0,-0.5804955363273621,1.011595899713929,1.011595899713929,1,True,1.0115958997139292,1.519509261781122,-0.1718168549478311,4.46197081287019,0.71875,0.25,0.03125,0.71875,Moderately stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,10,Fwd Pkt Len Std,17.89785834,-0.5658194422721863,0.360923774769225,0.360923774769225,7,True,0.360923774769225,1.2586638985897731,-3.804094945287547,3.1438349078884564,0.53125,0.4375,0.03125,0.53125,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.2866335082321836,0.2866335082321836,9,True,0.2866335082321836,0.7841162402341834,-0.3702965982156456,4.020789154301907,0.625,0.125,0.25,0.625,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.3040662455361682,0.3040662455361682,8,True,-0.3040662455361682,0.593569312545048,-2.8568575149758204,0.3101182588104322,0.125,0.5,0.375,0.5,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,40,Pkt Len Max,31.0,-0.7068353891372681,0.580840079868705,0.580840079868705,3,True,0.580840079868705,0.6347658518028132,-0.0864959567483712,1.995065309420468,0.875,0.09375,0.03125,0.875,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,41,Pkt Len Mean,6.2,-0.702928364276886,0.4003317334696068,0.4003317334696068,6,True,0.4003317334696068,0.6884050445340807,-0.0911480148522071,3.4765846294939178,0.75,0.25,0.0,0.75,Reference-stable direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.4303692847843416,0.4303692847843416,5,True,-0.4303692847843416,0.9068684070024264,-4.455077736012901,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.6452670119377002,0.6452670119377002,2,True,0.6452670119377002,0.7826064410059959,-0.8430069051786613,2.3784702902042416,0.59375,0.03125,0.375,0.59375,Reference-sensitive direction,Increases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_07,mlp,MLP,FN,6668,76449,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.2454446027868104,0.2454446027868104,10,True,-0.2454446027868104,0.3632210233097479,-1.0988517779108733,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Reference-sensitive,Supplementary diagnostic only
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.619908825343841,1.619908825343841,1,True,1.619908825343841,2.240700574394797,-0.0,7.919313455164582,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.795945728713437,0.795945728713437,3,True,-0.7959457287134368,1.4735689351719454,-8.160408312984016,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,20,Flow IAT Min,23.0,-0.1787585318088531,0.3723194888053843,0.3723194888053843,10,True,0.3723194888053844,1.2625973878166998,-1.993434840530384e-06,5.85552640851569,0.4375,0.5625,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,40,Pkt Len Max,0.0,-0.7656013369560242,0.7885006076194719,0.7885006076194719,4,True,0.788500607619472,0.8026247488616742,-0.0,2.5861569573970438,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,41,Pkt Len Mean,0.0,-0.7634954452514648,0.5931461840609794,0.5931461840609794,7,True,0.5931461840609793,0.813956523022708,-0.0,4.059903488929037,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.5512065884603867,0.5512065884603867,8,True,-0.5512065884603867,1.0203700392383803,-4.1077879254645655,0.0793151239882579,0.0625,0.3125,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,47,PSH Flag Cnt,1.0,0.9456127285957336,-0.6235537986331547,0.6235537986331547,6,True,-0.6235537986331547,0.8614975837736608,-2.856986557934791,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.6585429636354698,0.6585429636354698,5,True,-0.6585429636354698,1.1380757142473574,-5.538316718952808,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.3819863956790171,0.3819863956790171,9,True,-0.3819863956790171,0.8275247679198315,-4.542023270974502,0.0077026406308146,0.03125,0.78125,0.1875,0.78125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,66,Init Fwd Win Byts,65535.0,2.431604146957397,-1.404898485966459,1.404898485966459,2,True,-1.404898485966459,1.9181841522569532,-3.6832548068169593,7.071074235826634,0.0625,0.8125,0.125,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.3975821925827676,1.3975821925827676,3,True,1.3975821925827678,2.334263857298534,-0.1462841521361168,6.551437246278852,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.7087119674811483,0.7087119674811483,6,True,0.7087119674811483,0.8493742094998665,-0.0,2.803752197427397,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.97889082631877,0.97889082631877,4,True,-0.97889082631877,0.9313560698146294,-2.5703361542707963,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat
